date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming,feature_activity,feature_avg_valence,feature_var_valence,feature_office_app,feature_travel_app,feature_entertainment_app,feature_communication_app,feature_social_app,feature_day_week
2014-02-17,,,,,,7.0,,,,,,,,,,0
2014-02-18,,,,,,1.0,,,,,,,,,,1
2014-02-19,,,,,,2.0,,,,,,,,,,2
2014-02-20,,,,,,10.0,,,,,,,,,,3
2014-02-21,,,,,,10.0,,,,,,,,,,4
2014-02-22,,,,,,10.0,,,,,,,,,,5
2014-02-23,,,,,,3.0,,,,,,,,,,6
2014-02-24,,,,,,4.0,,,,,,,,,,0
2014-02-25,,,,,,23.0,,,,,,,,,,1
2014-02-26,,,,,,16.0,,,,,,,,,,2
2014-02-27,,,,,,17.0,,,,,,,,,,3
2014-02-28,,,,,,38.0,,,,,,,,,,4
2014-03-02,,,,,,44.0,,,,,,,,,,6
2014-03-03,,,,,,49.0,,,,,,,,,,0
2014-03-04,,,,,,54.0,,,,,,,,,,1
2014-03-05,,,,,,62.0,,,,,,,,,,2
2014-03-06,,,,,,65.0,,,,,,,,,,3
2014-03-07,,,,,,69.0,,,,,,,,,,4
2014-03-10,,,,,,75.0,,,,,,,,,,0
2014-03-13,,,,,,79.0,,,,,,,,,,3
2014-03-14,,,,,,83.0,,,,,,,,,,4
2014-03-15,,,,,,47.0,,,,,,,,,,5
2014-03-16,,,,,,49.0,,,,,,,,,,6
2014-03-18,,,,,,98.0,,,,,,,,,,1
2014-03-19,,,,,,45.0,,,,,,,,,,2
2014-03-20,7.0,0.6666666666666666,,0.3333333333333333,0.888888888888889,53.0,,,0.6666666666666666,1.5555555555555554,,,,,,3
2014-03-21,6.714285714285714,0.7755102040816327,10506.898999214174,-0.2857142857142857,1.3469387755102038,61.0,,2.4273979298846373,0.5714285714285714,1.1020408163265307,,63.638,214.909,2927.5060000000003,1411.9189999999999,4
2014-03-22,6.363636363636363,0.9586776859504131,22428.570999383926,-0.45454545454545453,1.3388429752066116,,,4.698075797758847,0.36363636363636365,0.958677685950413,,,812.4720000000001,7761.022,3270.937,5
2014-03-23,6.266666666666667,0.8622222222222224,31260.24600124359,-0.4666666666666667,1.182222222222222,,,6.29255545841557,0.3333333333333333,0.888888888888889,,,1104.8840000000002,10961.181,4495.789000000001,6
2014-03-24,6.333333333333333,0.7777777777777777,43796.53900170326,-0.5555555555555556,1.3580246913580247,,,8.256590168774354,0.3333333333333333,0.7777777777777778,,241.337,1459.4999999999998,17897.845,5438.298,0
2014-03-25,6.142857142857143,1.5510204081632653,56931.54100084305,-0.47619047619047616,1.4875283446712015,106.0,,10.152693610556547,0.23809523809523808,0.9433106575963718,,1675.716,,23461.831,6469.194,1
2014-03-26,6.28,1.4816,67695.87900090218,-0.4,1.44,106.0,,13.421094293100598,0.36,0.9504,,1719.735,1714.438,28107.858,7463.288999999999,2
2014-03-27,6.344827586206897,1.329369797859691,80228.01200294495,-0.4827586206896552,1.2841854934601662,61.0,,15.32201907184946,0.4482758620689655,0.8680142687277052,,1719.735,1714.438,37668.16099999999,9071.11,3
2014-03-28,6.333333333333333,1.1919191919191923,91958.73900175095,-0.45454545454545453,1.21763085399449,61.0,,16.99443504149768,0.48484848484848486,0.7952249770431589,,,1860.029,44785.998,10154.807,4
2014-03-29,6.5,1.4166666666666667,96596.38499999046,-0.3888888888888889,1.2376543209876543,106.0,,20.96986394404523,0.5555555555555556,0.8024691358024693,,,,46623.136,10867.595000000001,5
2014-03-30,6.486486486486487,1.3849525200876551,99242.4980006218,-0.40540540540540543,1.2140248356464571,61.0,,21.189555857191053,0.5675675675675675,0.7859751643535428,,,,47118.114,,6
2014-03-31,6.5,1.3,102319.38400053978,-0.375,1.184375,110.0,,22.16721454778593,0.575,0.744375,,,,48098.977999999996,,0
2014-04-01,6.4772727272727275,1.24948347107438,102729.99700045586,-0.3409090909090909,1.1337809917355375,,,23.415348149052527,0.5454545454545454,0.7479338842975206,,,,48189.058,10867.595000000001,1
2014-04-02,6.488888888888889,1.227654320987654,103480.68699979782,-0.35555555555555557,1.1180246913580245,,,24.921191081191054,0.5555555555555556,0.7358024691358024,,,,48267.236999999994,10873.679,2
2014-04-03,6.58,1.2836,105837.02899932861,-0.36,1.1104,,,26.55314800189037,0.6,0.68,,,,48625.952,10873.679,3
2014-04-04,6.607843137254902,1.297193387158785,106124.26599907875,-0.37254901960784315,1.0965013456362938,,,26.644814668557036,0.6078431372549019,0.6697424067666283,,,,48633.017,,4
2014-04-05,6.672727272727273,1.2747107438016527,107585.85499954224,-0.45454545454545453,1.1206611570247933,,,27.04509715443274,0.6,0.6763636363636362,3.011,,,49353.369000000006,10937.876,5
2014-04-06,6.711864406779661,1.2220626256822755,108836.51699972153,-0.4915254237288136,1.0634875035909221,64.0,,27.74146281934277,0.6271186440677966,0.640620511347314,,,,56084.441,11028.422999999999,6
2014-04-07,6.73015873015873,1.181153943058705,109366.78299975395,-0.4603174603174603,1.0738221214411692,46.0,,27.953319391056915,0.6507936507936508,0.6399596875787352,,,,56171.03,11144.034,0
2014-04-08,6.746268656716418,1.144575629316106,109813.25199913979,-0.43283582089552236,1.0813098685676097,64.0,,28.90352947509053,0.6716417910447762,0.6085987970594786,,,,56219.398,,1
2014-04-09,6.797101449275362,1.2052089897080445,110873.65599966049,-0.42028985507246375,1.0842260029405584,,,31.71361350870398,0.6956521739130435,0.6175173282923756,,,,56365.83,11144.034,2
2014-04-10,6.788732394366197,1.1807181114858163,111691.10599923134,-0.43661971830985913,1.0628843483435824,,,32.44176476920818,0.704225352112676,0.6026582027375523,,,,56365.83,11144.034,3
2014-04-11,6.824324324324325,1.1718407596785976,112200.90599942207,-0.3783783783783784,1.100073046018992,65.0,,33.06907569357792,0.7162162162162162,0.5816289262235207,,,,56365.83,11159.151999999998,4
2014-04-12,6.84,1.1744,112301.89699959755,-0.36,1.1103999999999998,,,34.597439411946624,0.72,0.5749333333333334,,,,,,5
2014-04-13,,,112316.93199944496,,,,,34.597439411946624,,,,,,,,6
2014-04-14,6.855263157894737,1.1764196675900278,112589.45199942589,-0.34210526315789475,1.1198060941828256,,,34.697439411946625,0.7236842105263158,0.5683864265927978,,,,56365.83,,0
2014-04-15,6.833333333333333,1.1645299145299144,112884.07099914551,-0.358974358974359,1.1019066403681792,,,34.740831314162065,0.7051282051282052,0.5668967784352401,,,,56365.83,11167.416,1
2014-04-16,6.790123456790123,1.1781740588324952,113611.73199915886,-0.3333333333333333,1.1111111111111114,,,36.145313106879144,0.6790123456790124,0.5883249504648681,,,,56365.83,,2
2014-04-17,6.764705882352941,1.144636678200692,114392.97799873352,-0.3058823529411765,1.1064359861591695,46.0,,37.421153443013594,0.6588235294117647,0.5777162629757785,16.147,,,56383.92,11167.416,3
2014-04-18,6.755813953488372,1.1380475932936727,114479.4239988327,-0.313953488372093,1.0991076257436454,,,37.69198677634694,0.6511627906976745,0.5759870200108167,,,,56394.99399999999,,4
2014-04-19,6.764044943820225,1.101628582249716,114718.2339990139,-0.30337078651685395,1.087741446787022,46.0,,37.7337234710248,0.6629213483146067,0.5605352859487439,,,,56448.81999999999,,5
2014-04-20,6.766666666666667,1.0899999999999999,115561.07099938393,-0.3111111111111111,1.0809876543209878,46.0,,37.925670249736285,0.6555555555555556,0.5591358024691357,,,,56633.618,,6
