,date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_apps_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming
50,2014-03-27,7.181818181818182,0.8760330578512395,25291.396002054207,258199.65699999998,0.18181818181818182,0.694214876033058,32.0,
51,2014-03-28,7.266666666666667,0.8622222222222224,32065.701004028317,911.6759999999999,0.0,0.8,68.0,
52,2014-03-28,7.266666666666667,0.8622222222222224,32065.701004028317,47504.1,0.0,0.8,68.0,
53,2014-03-28,7.266666666666667,0.8622222222222224,32065.701004028317,181710.70799999998,0.0,0.8,68.0,
54,2014-03-28,7.266666666666667,0.8622222222222224,32065.701004028317,247736.81499999997,0.0,0.8,68.0,
55,2014-03-28,7.266666666666667,0.8622222222222224,32065.701004028317,249330.17799999999,0.0,0.8,68.0,
56,2014-03-28,7.266666666666667,0.8622222222222224,32065.701004028317,261520.81999999998,0.0,0.8,68.0,
57,2014-03-28,7.266666666666667,0.8622222222222224,32065.701004028317,340703.68999999994,0.0,0.8,68.0,
58,2014-03-29,7.315789473684211,0.7423822714681441,35936.930003643036,943.0849999999999,-0.05263157894736842,0.6814404432132964,,
59,2014-03-29,7.315789473684211,0.7423822714681441,35936.930003643036,49343.765,-0.05263157894736842,0.6814404432132964,,
60,2014-03-29,7.315789473684211,0.7423822714681441,35936.930003643036,182492.242,-0.05263157894736842,0.6814404432132964,,
61,2014-03-29,7.315789473684211,0.7423822714681441,35936.930003643036,249428.63499999998,-0.05263157894736842,0.6814404432132964,,
62,2014-03-29,7.315789473684211,0.7423822714681441,35936.930003643036,262736.551,-0.05263157894736842,0.6814404432132964,,
63,2014-03-30,7.391304347826087,0.6729678638941401,44869.345002651215,2751.14,-0.043478260869565216,0.6502835538752363,103.0,2386.3320000000003
64,2014-03-30,7.391304347826087,0.6729678638941401,44869.345002651215,49879.506,-0.043478260869565216,0.6502835538752363,103.0,2386.3320000000003
65,2014-03-30,7.391304347826087,0.6729678638941401,44869.345002651215,184548.832,-0.043478260869565216,0.6502835538752363,103.0,2386.3320000000003
66,2014-03-30,7.391304347826087,0.6729678638941401,44869.345002651215,246018.34599999996,-0.043478260869565216,0.6502835538752363,103.0,2386.3320000000003
67,2014-03-30,7.391304347826087,0.6729678638941401,44869.345002651215,249461.947,-0.043478260869565216,0.6502835538752363,103.0,2386.3320000000003
68,2014-03-30,7.391304347826087,0.6729678638941401,44869.345002651215,264786.581,-0.043478260869565216,0.6502835538752363,103.0,2386.3320000000003
69,2014-03-30,7.391304347826087,0.6729678638941401,44869.345002651215,345573.843,-0.043478260869565216,0.6502835538752363,103.0,2386.3320000000003
70,2014-03-31,7.333333333333333,0.6666666666666669,52372.40600323677,4685.024,-0.037037037037037035,0.7023319615912208,32.0,
71,2014-03-31,7.333333333333333,0.6666666666666669,52372.40600323677,51925.363,-0.037037037037037035,0.7023319615912208,32.0,
72,2014-03-31,7.333333333333333,0.6666666666666669,52372.40600323677,186957.467,-0.037037037037037035,0.7023319615912208,32.0,
73,2014-03-31,7.333333333333333,0.6666666666666669,52372.40600323677,247736.81499999997,-0.037037037037037035,0.7023319615912208,32.0,
74,2014-03-31,7.333333333333333,0.6666666666666669,52372.40600323677,249500.18799999997,-0.037037037037037035,0.7023319615912208,32.0,
75,2014-03-31,7.333333333333333,0.6666666666666669,52372.40600323677,267446.885,-0.037037037037037035,0.7023319615912208,32.0,
76,2014-04-01,7.4,0.7066666666666667,60109.750002861016,6021.371,0.0,0.7333333333333333,34.0,2386.3320000000003
77,2014-04-01,7.4,0.7066666666666667,60109.750002861016,55858.491,0.0,0.7333333333333333,34.0,2386.3320000000003
78,2014-04-01,7.4,0.7066666666666667,60109.750002861016,187730.91999999998,0.0,0.7333333333333333,34.0,2386.3320000000003
79,2014-04-01,7.4,0.7066666666666667,60109.750002861016,246018.34599999996,0.0,0.7333333333333333,34.0,2386.3320000000003
80,2014-04-01,7.4,0.7066666666666667,60109.750002861016,249545.854,0.0,0.7333333333333333,34.0,2386.3320000000003
81,2014-04-01,7.4,0.7066666666666667,60109.750002861016,269411.984,0.0,0.7333333333333333,34.0,2386.3320000000003
82,2014-04-02,7.323529411764706,0.6894463667820068,69213.75100374222,6598.4670000000015,-0.058823529411764705,0.7024221453287197,37.0,
83,2014-04-02,7.323529411764706,0.6894463667820068,69213.75100374222,60147.194,-0.058823529411764705,0.7024221453287197,37.0,
84,2014-04-02,7.323529411764706,0.6894463667820068,69213.75100374222,189146.39800000002,-0.058823529411764705,0.7024221453287197,37.0,
85,2014-04-02,7.323529411764706,0.6894463667820068,69213.75100374222,247852.849,-0.058823529411764705,0.7024221453287197,37.0,
86,2014-04-02,7.323529411764706,0.6894463667820068,69213.75100374222,249590.36299999998,-0.058823529411764705,0.7024221453287197,37.0,
87,2014-04-02,7.323529411764706,0.6894463667820068,69213.75100374222,272045.67199999996,-0.058823529411764705,0.7024221453287197,37.0,
88,2014-04-02,7.323529411764706,0.6894463667820068,69213.75100374222,340703.68999999994,-0.058823529411764705,0.7024221453287197,37.0,
89,2014-04-03,7.342105263157895,0.6461218836565097,76332.52900385855,7099.614,-0.10526315789473684,0.6731301939058171,38.0,2386.3320000000003
90,2014-04-03,7.342105263157895,0.6461218836565097,76332.52900385855,63987.339,-0.10526315789473684,0.6731301939058171,38.0,2386.3320000000003
91,2014-04-03,7.342105263157895,0.6461218836565097,76332.52900385855,190450.864,-0.10526315789473684,0.6731301939058171,38.0,2386.3320000000003
92,2014-04-03,7.342105263157895,0.6461218836565097,76332.52900385855,246018.34599999996,-0.10526315789473684,0.6731301939058171,38.0,2386.3320000000003
93,2014-04-03,7.342105263157895,0.6461218836565097,76332.52900385855,249634.00699999998,-0.10526315789473684,0.6731301939058171,38.0,2386.3320000000003
94,2014-04-03,7.342105263157895,0.6461218836565097,76332.52900385855,273883.733,-0.10526315789473684,0.6731301939058171,38.0,2386.3320000000003
95,2014-04-03,7.342105263157895,0.6461218836565097,76332.52900385855,340832.294,-0.10526315789473684,0.6731301939058171,38.0,2386.3320000000003
96,2014-04-04,7.309523809523809,0.6899092970521543,85561.33600401878,7950.326,-0.11904761904761904,0.6763038548752833,,3961.8239999999996
97,2014-04-04,7.309523809523809,0.6899092970521543,85561.33600401878,67497.739,-0.11904761904761904,0.6763038548752833,,3961.8239999999996
98,2014-04-04,7.309523809523809,0.6899092970521543,85561.33600401878,191778.82700000002,-0.11904761904761904,0.6763038548752833,,3961.8239999999996
99,2014-04-04,7.309523809523809,0.6899092970521543,85561.33600401878,247593.838,-0.11904761904761904,0.6763038548752833,,3961.8239999999996
100,2014-04-04,7.309523809523809,0.6899092970521543,85561.33600401878,249665.47999999998,-0.11904761904761904,0.6763038548752833,,3961.8239999999996
101,2014-04-04,7.309523809523809,0.6899092970521543,85561.33600401878,276648.10599999997,-0.11904761904761904,0.6763038548752833,,3961.8239999999996
102,2014-04-04,7.309523809523809,0.6899092970521543,85561.33600401878,341281.299,-0.11904761904761904,0.6763038548752833,,3961.8239999999996
103,2014-04-05,7.282608695652174,0.6810018903591685,89546.50200390816,8486.945,-0.13043478260869565,0.6786389413988657,39.0,
104,2014-04-05,7.282608695652174,0.6810018903591685,89546.50200390816,68808.716,-0.13043478260869565,0.6786389413988657,39.0,
105,2014-04-05,7.282608695652174,0.6810018903591685,89546.50200390816,192336.28399999999,-0.13043478260869565,0.6786389413988657,39.0,
106,2014-04-05,7.282608695652174,0.6810018903591685,89546.50200390816,249734.94199999998,-0.13043478260869565,0.6786389413988657,39.0,
107,2014-04-05,7.282608695652174,0.6810018903591685,89546.50200390816,279282.447,-0.13043478260869565,0.6786389413988657,39.0,
108,2014-04-05,7.282608695652174,0.6810018903591685,89546.50200390816,341379.497,-0.13043478260869565,0.6786389413988657,39.0,
109,2014-04-06,7.26,0.6724,94841.08200335503,9013.616000000002,-0.18,0.7476000000000002,39.0,
110,2014-04-06,7.26,0.6724,94841.08200335503,69683.061,-0.18,0.7476000000000002,39.0,
111,2014-04-06,7.26,0.6724,94841.08200335503,192860.184,-0.18,0.7476000000000002,39.0,
112,2014-04-06,7.26,0.6724,94841.08200335503,249769.19799999997,-0.18,0.7476000000000002,39.0,
113,2014-04-06,7.26,0.6724,94841.08200335503,282319.03699999995,-0.18,0.7476000000000002,39.0,
114,2014-04-07,7.203703703703703,0.7548010973936902,100980.37600278856,9413.492,-0.2037037037037037,0.717764060356653,41.0,
115,2014-04-07,7.203703703703703,0.7548010973936902,100980.37600278856,73022.14199999999,-0.2037037037037037,0.717764060356653,41.0,
116,2014-04-07,7.203703703703703,0.7548010973936902,100980.37600278856,193419.35799999998,-0.2037037037037037,0.717764060356653,41.0,
117,2014-04-07,7.203703703703703,0.7548010973936902,100980.37600278856,249804.57499999998,-0.2037037037037037,0.717764060356653,41.0,
118,2014-04-07,7.203703703703703,0.7548010973936902,100980.37600278856,284463.566,-0.2037037037037037,0.717764060356653,41.0,
119,2014-04-07,7.203703703703703,0.7548010973936902,100980.37600278856,341379.497,-0.2037037037037037,0.717764060356653,41.0,
120,2014-04-08,7.189655172413793,0.8433412604042805,109024.09900164606,11911.883,-0.1896551724137931,0.7398929845422116,115.0,3961.8239999999996
121,2014-04-08,7.189655172413793,0.8433412604042805,109024.09900164606,76939.562,-0.1896551724137931,0.7398929845422116,115.0,3961.8239999999996
122,2014-04-08,7.189655172413793,0.8433412604042805,109024.09900164606,195005.752,-0.1896551724137931,0.7398929845422116,115.0,3961.8239999999996
123,2014-04-08,7.189655172413793,0.8433412604042805,109024.09900164606,247593.838,-0.1896551724137931,0.7398929845422116,115.0,3961.8239999999996
124,2014-04-08,7.189655172413793,0.8433412604042805,109024.09900164606,247930.92299999998,-0.1896551724137931,0.7398929845422116,115.0,3961.8239999999996
125,2014-04-08,7.189655172413793,0.8433412604042805,109024.09900164606,249854.68199999997,-0.1896551724137931,0.7398929845422116,115.0,3961.8239999999996
126,2014-04-08,7.189655172413793,0.8433412604042805,109024.09900164606,285950.26099999994,-0.1896551724137931,0.7398929845422116,115.0,3961.8239999999996
127,2014-04-08,7.189655172413793,0.8433412604042805,109024.09900164606,341379.497,-0.1896551724137931,0.7398929845422116,115.0,3961.8239999999996
128,2014-04-09,7.17741935483871,0.7911030176899061,118389.50400161745,13498.802,-0.16129032258064516,0.7804370447450573,44.0,
129,2014-04-09,7.17741935483871,0.7911030176899061,118389.50400161745,81119.261,-0.16129032258064516,0.7804370447450573,44.0,
130,2014-04-09,7.17741935483871,0.7911030176899061,118389.50400161745,197663.04600000003,-0.16129032258064516,0.7804370447450573,44.0,
131,2014-04-09,7.17741935483871,0.7911030176899061,118389.50400161745,247930.92299999998,-0.16129032258064516,0.7804370447450573,44.0,
132,2014-04-09,7.17741935483871,0.7911030176899061,118389.50400161745,249908.42599999998,-0.16129032258064516,0.7804370447450573,44.0,
133,2014-04-09,7.17741935483871,0.7911030176899061,118389.50400161745,289564.208,-0.16129032258064516,0.7804370447450573,44.0,
134,2014-04-09,7.17741935483871,0.7911030176899061,118389.50400161745,341625.099,-0.16129032258064516,0.7804370447450573,44.0,
135,2014-04-09,7.17741935483871,0.7911030176899061,118389.50400161745,345573.843,-0.16129032258064516,0.7804370447450573,44.0,
136,2014-04-10,7.212121212121212,0.7731864095500458,125940.97500157356,14267.984,-0.15151515151515152,0.7649219467401286,118.0,3961.8239999999996
137,2014-04-10,7.212121212121212,0.7731864095500458,125940.97500157356,84527.89499999999,-0.15151515151515152,0.7649219467401286,118.0,3961.8239999999996
138,2014-04-10,7.212121212121212,0.7731864095500458,125940.97500157356,198588.903,-0.15151515151515152,0.7649219467401286,118.0,3961.8239999999996
139,2014-04-10,7.212121212121212,0.7731864095500458,125940.97500157356,247593.838,-0.15151515151515152,0.7649219467401286,118.0,3961.8239999999996
140,2014-04-10,7.212121212121212,0.7731864095500458,125940.97500157356,249956.81699999998,-0.15151515151515152,0.7649219467401286,118.0,3961.8239999999996
141,2014-04-10,7.212121212121212,0.7731864095500458,125940.97500157356,292486.99,-0.15151515151515152,0.7649219467401286,118.0,3961.8239999999996
142,2014-04-10,7.212121212121212,0.7731864095500458,125940.97500157356,342467.18299999996,-0.15151515151515152,0.7649219467401286,118.0,3961.8239999999996
143,2014-04-10,7.212121212121212,0.7731864095500458,125940.97500157356,345573.843,-0.15151515151515152,0.7649219467401286,118.0,3961.8239999999996
144,2014-04-11,7.242857142857143,0.7838775510204081,132720.5110011101,14315.399,-0.15714285714285714,0.7610204081632654,,
145,2014-04-11,7.242857142857143,0.7838775510204081,132720.5110011101,87461.13999999998,-0.15714285714285714,0.7610204081632654,,
146,2014-04-11,7.242857142857143,0.7838775510204081,132720.5110011101,204944.891,-0.15714285714285714,0.7610204081632654,,
147,2014-04-11,7.242857142857143,0.7838775510204081,132720.5110011101,247930.92299999998,-0.15714285714285714,0.7610204081632654,,
148,2014-04-11,7.242857142857143,0.7838775510204081,132720.5110011101,250011.403,-0.15714285714285714,0.7610204081632654,,
149,2014-04-11,7.242857142857143,0.7838775510204081,132720.5110011101,294978.17999999993,-0.15714285714285714,0.7610204081632654,,
150,2014-04-11,7.242857142857143,0.7838775510204081,132720.5110011101,342531.47199999995,-0.15714285714285714,0.7610204081632654,,
151,2014-04-12,7.27027027027027,0.7918188458729,136914.61000180244,14539.427,-0.14864864864864866,0.7752008765522278,,3961.8239999999996
152,2014-04-12,7.27027027027027,0.7918188458729,136914.61000180244,88088.70000000001,-0.14864864864864866,0.7752008765522278,,3961.8239999999996
153,2014-04-12,7.27027027027027,0.7918188458729,136914.61000180244,206498.41999999998,-0.14864864864864866,0.7752008765522278,,3961.8239999999996
154,2014-04-12,7.27027027027027,0.7918188458729,136914.61000180244,247593.838,-0.14864864864864866,0.7752008765522278,,3961.8239999999996
155,2014-04-12,7.27027027027027,0.7918188458729,136914.61000180244,250096.20999999996,-0.14864864864864866,0.7752008765522278,,3961.8239999999996
156,2014-04-12,7.27027027027027,0.7918188458729,136914.61000180244,296111.58699999994,-0.14864864864864866,0.7752008765522278,,3961.8239999999996
157,2014-04-12,7.27027027027027,0.7918188458729,136914.61000180244,342598.88399999996,-0.14864864864864866,0.7752008765522278,,3961.8239999999996
158,2014-04-12,7.27027027027027,0.7918188458729,136914.61000180244,345573.843,-0.14864864864864866,0.7752008765522278,,3961.8239999999996
159,2014-04-13,7.233766233766234,0.8284702310676337,144573.81700205806,15767.006000000001,-0.2077922077922078,0.8399392814977229,45.0,
160,2014-04-13,7.233766233766234,0.8284702310676337,144573.81700205806,92070.535,-0.2077922077922078,0.8399392814977229,45.0,
161,2014-04-13,7.233766233766234,0.8284702310676337,144573.81700205806,207198.59,-0.2077922077922078,0.8399392814977229,45.0,
162,2014-04-13,7.233766233766234,0.8284702310676337,144573.81700205806,250143.73899999997,-0.2077922077922078,0.8399392814977229,45.0,
163,2014-04-13,7.233766233766234,0.8284702310676337,144573.81700205806,298172.09099999996,-0.2077922077922078,0.8399392814977229,45.0,
164,2014-04-13,7.233766233766234,0.8284702310676337,144573.81700205806,342969.31799999997,-0.2077922077922078,0.8399392814977229,45.0,
165,2014-04-14,7.2125,0.8173437499999998,148974.36400151256,16753.084,-0.225,0.8243750000000002,46.0,
166,2014-04-14,7.2125,0.8173437499999998,148974.36400151256,94063.432,-0.225,0.8243750000000002,46.0,
167,2014-04-14,7.2125,0.8173437499999998,148974.36400151256,207711.81299999997,-0.225,0.8243750000000002,46.0,
168,2014-04-14,7.2125,0.8173437499999998,148974.36400151256,247930.92299999998,-0.225,0.8243750000000002,46.0,
169,2014-04-14,7.2125,0.8173437499999998,148974.36400151256,250175.27099999998,-0.225,0.8243750000000002,46.0,
170,2014-04-14,7.2125,0.8173437499999998,148974.36400151256,298831.31799999997,-0.225,0.8243750000000002,46.0,
171,2014-04-15,7.2023809523809526,0.8757086167800455,154534.98600125313,18240.282,-0.2261904761904762,0.817885487528345,124.0,
172,2014-04-15,7.2023809523809526,0.8757086167800455,154534.98600125313,97462.38399999999,-0.2261904761904762,0.817885487528345,124.0,
173,2014-04-15,7.2023809523809526,0.8757086167800455,154534.98600125313,208778.851,-0.2261904761904762,0.817885487528345,124.0,
174,2014-04-15,7.2023809523809526,0.8757086167800455,154534.98600125313,247930.92299999998,-0.2261904761904762,0.817885487528345,124.0,
175,2014-04-15,7.2023809523809526,0.8757086167800455,154534.98600125313,250227.22099999996,-0.2261904761904762,0.817885487528345,124.0,
176,2014-04-15,7.2023809523809526,0.8757086167800455,154534.98600125313,301429.48199999996,-0.2261904761904762,0.817885487528345,124.0,
177,2014-04-15,7.2023809523809526,0.8757086167800455,154534.98600125313,342969.31799999997,-0.2261904761904762,0.817885487528345,124.0,
178,2014-04-15,7.2023809523809526,0.8757086167800455,154534.98600125313,345583.894,-0.2261904761904762,0.817885487528345,124.0,
179,2014-04-16,7.204545454545454,0.9354338842975206,170144.08200001717,20094.523,-0.22727272727272727,0.8119834710743802,50.0,
180,2014-04-16,7.204545454545454,0.9354338842975206,170144.08200001717,104032.637,-0.22727272727272727,0.8119834710743802,50.0,
181,2014-04-16,7.204545454545454,0.9354338842975206,170144.08200001717,211210.285,-0.22727272727272727,0.8119834710743802,50.0,
182,2014-04-16,7.204545454545454,0.9354338842975206,170144.08200001717,247930.92299999998,-0.22727272727272727,0.8119834710743802,50.0,
183,2014-04-16,7.204545454545454,0.9354338842975206,170144.08200001717,250280.925,-0.22727272727272727,0.8119834710743802,50.0,
184,2014-04-16,7.204545454545454,0.9354338842975206,170144.08200001717,305026.04099999997,-0.22727272727272727,0.8119834710743802,50.0,
185,2014-04-16,7.204545454545454,0.9354338842975206,170144.08200001717,343044.83999999997,-0.22727272727272727,0.8119834710743802,50.0,
186,2014-04-17,7.206521739130435,0.9030009451795841,181768.45200085643,20663.966,-0.20652173913043478,0.8160444234404535,50.0,
187,2014-04-17,7.206521739130435,0.9030009451795841,181768.45200085643,108510.18299999999,-0.20652173913043478,0.8160444234404535,50.0,
188,2014-04-17,7.206521739130435,0.9030009451795841,181768.45200085643,214435.89299999998,-0.20652173913043478,0.8160444234404535,50.0,
189,2014-04-17,7.206521739130435,0.9030009451795841,181768.45200085643,248198.43099999998,-0.20652173913043478,0.8160444234404535,50.0,
190,2014-04-17,7.206521739130435,0.9030009451795841,181768.45200085643,251687.23399999997,-0.20652173913043478,0.8160444234404535,50.0,
191,2014-04-17,7.206521739130435,0.9030009451795841,181768.45200085643,307072.03599999996,-0.20652173913043478,0.8160444234404535,50.0,
192,2014-04-17,7.206521739130435,0.9030009451795841,181768.45200085643,343044.83999999997,-0.20652173913043478,0.8160444234404535,50.0,
193,2014-04-18,7.168421052631579,1.0032132963988922,188474.89500212672,21335.266,-0.23157894736842105,0.8095290858725763,52.0,
194,2014-04-18,7.168421052631579,1.0032132963988922,188474.89500212672,111982.93599999999,-0.23157894736842105,0.8095290858725763,52.0,
195,2014-04-18,7.168421052631579,1.0032132963988922,188474.89500212672,216415.84399999998,-0.23157894736842105,0.8095290858725763,52.0,
196,2014-04-18,7.168421052631579,1.0032132963988922,188474.89500212672,247593.838,-0.23157894736842105,0.8095290858725763,52.0,
197,2014-04-18,7.168421052631579,1.0032132963988922,188474.89500212672,248198.43099999998,-0.23157894736842105,0.8095290858725763,52.0,
198,2014-04-18,7.168421052631579,1.0032132963988922,188474.89500212672,251730.74,-0.23157894736842105,0.8095290858725763,52.0,
199,2014-04-18,7.168421052631579,1.0032132963988922,188474.89500212672,307846.426,-0.23157894736842105,0.8095290858725763,52.0,
200,2014-04-18,7.168421052631579,1.0032132963988922,188474.89500212672,343314.61699999997,-0.23157894736842105,0.8095290858725763,52.0,
201,2014-04-19,7.171717171717172,0.9907152331394754,193636.82700300217,21917.993,-0.2222222222222222,0.7991021324354658,55.0,
202,2014-04-19,7.171717171717172,0.9907152331394754,193636.82700300217,114992.519,-0.2222222222222222,0.7991021324354658,55.0,
203,2014-04-19,7.171717171717172,0.9907152331394754,193636.82700300217,217602.291,-0.2222222222222222,0.7991021324354658,55.0,
204,2014-04-19,7.171717171717172,0.9907152331394754,193636.82700300217,251782.539,-0.2222222222222222,0.7991021324354658,55.0,
205,2014-04-19,7.171717171717172,0.9907152331394754,193636.82700300217,307979.77999999997,-0.2222222222222222,0.7991021324354658,55.0,
206,2014-04-19,7.171717171717172,0.9907152331394754,193636.82700300217,343314.61699999997,-0.2222222222222222,0.7991021324354658,55.0,
207,2014-04-20,7.223300970873787,1.0472240550476006,199133.42100358012,21983.312,-0.1941747572815534,0.8166650956734848,,
208,2014-04-20,7.223300970873787,1.0472240550476006,199133.42100358012,115920.77599999998,-0.1941747572815534,0.8166650956734848,,
209,2014-04-20,7.223300970873787,1.0472240550476006,199133.42100358012,218832.722,-0.1941747572815534,0.8166650956734848,,
210,2014-04-20,7.223300970873787,1.0472240550476006,199133.42100358012,251827.213,-0.1941747572815534,0.8166650956734848,,
211,2014-04-20,7.223300970873787,1.0472240550476006,199133.42100358012,310690.47599999997,-0.1941747572815534,0.8166650956734848,,
212,2014-04-21,7.214953271028038,1.0659446239846275,206224.51000356674,21999.799,-0.16822429906542055,0.8315136693160976,55.0,
213,2014-04-21,7.214953271028038,1.0659446239846275,206224.51000356674,118876.32,-0.16822429906542055,0.8315136693160976,55.0,
214,2014-04-21,7.214953271028038,1.0659446239846275,206224.51000356674,221264.67799999999,-0.16822429906542055,0.8315136693160976,55.0,
215,2014-04-21,7.214953271028038,1.0659446239846275,206224.51000356674,251871.69599999997,-0.16822429906542055,0.8315136693160976,55.0,
216,2014-04-21,7.214953271028038,1.0659446239846275,206224.51000356674,312901.30999999994,-0.16822429906542055,0.8315136693160976,55.0,
217,2014-04-21,7.214953271028038,1.0659446239846275,206224.51000356674,343421.164,-0.16822429906542055,0.8315136693160976,55.0,
218,2014-04-22,7.1891891891891895,1.1263696128560992,221301.41200232506,23622.509,-0.18018018018018017,0.8323999675351025,134.0,
219,2014-04-22,7.1891891891891895,1.1263696128560992,221301.41200232506,126396.585,-0.18018018018018017,0.8323999675351025,134.0,
220,2014-04-22,7.1891891891891895,1.1263696128560992,221301.41200232506,225299.02999999997,-0.18018018018018017,0.8323999675351025,134.0,
221,2014-04-22,7.1891891891891895,1.1263696128560992,221301.41200232506,248223.26699999996,-0.18018018018018017,0.8323999675351025,134.0,
222,2014-04-22,7.1891891891891895,1.1263696128560992,221301.41200232506,251933.93999999997,-0.18018018018018017,0.8323999675351025,134.0,
223,2014-04-22,7.1891891891891895,1.1263696128560992,221301.41200232506,314343.94499999995,-0.18018018018018017,0.8323999675351025,134.0,
224,2014-04-22,7.1891891891891895,1.1263696128560992,221301.41200232506,343632.91599999997,-0.18018018018018017,0.8323999675351025,134.0,
225,2014-04-23,7.182608695652174,1.1057844990548205,231045.14000201225,23966.244,-0.16521739130434782,0.8335727788279774,63.0,
226,2014-04-23,7.182608695652174,1.1057844990548205,231045.14000201225,131892.52000000002,-0.16521739130434782,0.8335727788279774,63.0,
227,2014-04-23,7.182608695652174,1.1057844990548205,231045.14000201225,227584.44199999998,-0.16521739130434782,0.8335727788279774,63.0,
228,2014-04-23,7.182608695652174,1.1057844990548205,231045.14000201225,248288.38799999998,-0.16521739130434782,0.8335727788279774,63.0,
229,2014-04-23,7.182608695652174,1.1057844990548205,231045.14000201225,252066.12199999997,-0.16521739130434782,0.8335727788279774,63.0,
230,2014-04-23,7.182608695652174,1.1057844990548205,231045.14000201225,316526.154,-0.16521739130434782,0.8335727788279774,63.0,
231,2014-04-23,7.182608695652174,1.1057844990548205,231045.14000201225,343785.022,-0.16521739130434782,0.8335727788279774,63.0,
232,2014-04-23,7.182608695652174,1.1057844990548205,231045.14000201225,345583.894,-0.16521739130434782,0.8335727788279774,63.0,
233,2014-04-24,7.203389830508475,1.0942257971847171,238072.76300144198,25033.028,-0.17796610169491525,0.8242602700373454,143.0,
234,2014-04-24,7.203389830508475,1.0942257971847171,238072.76300144198,135734.761,-0.17796610169491525,0.8242602700373454,143.0,
235,2014-04-24,7.203389830508475,1.0942257971847171,238072.76300144198,228654.311,-0.17796610169491525,0.8242602700373454,143.0,
236,2014-04-24,7.203389830508475,1.0942257971847171,238072.76300144198,248288.38799999998,-0.17796610169491525,0.8242602700373454,143.0,
237,2014-04-24,7.203389830508475,1.0942257971847171,238072.76300144198,252158.104,-0.17796610169491525,0.8242602700373454,143.0,
