date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming,feature_activity,feature_avg_valence,feature_var_valence,feature_office_app,feature_travel_app,feature_entertainment_app,feature_communication_app,feature_social_app,feature_day_week
2014-03-17,,,,,,1.0,,,,,,,,,,0
2014-03-18,,,1183.394000053406,,,3.0,,,,,,,1492.7169999999999,1270.5749999999998,220.986,1
2014-03-19,6.8,0.5599999999999999,12680.01800131797,-1.0,0.8,2.0,,,1.4,0.24,,145.957,3225.748,7743.1630000000005,915.432,2
2014-03-20,6.25,1.4375,23417.79700160026,-1.0,0.5,2.0,,,0.75,1.1875,,,4148.51,14631.651,1942.0069999999998,3
2014-03-21,6.3,1.61,41307.870001554475,-0.8,0.5600000000000002,,,,0.7,1.41,,157.105,4835.334999999999,18558.718,3799.596,4
2014-03-22,6.142857142857143,2.6938775510204076,52322.71700215339,-0.6428571428571429,0.6581632653061223,,,,0.5,1.5357142857142858,,273.729,6683.673999999999,24935.916999999998,5026.888000000001,5
2014-03-23,6.470588235294118,2.8373702422145333,62452.215999126434,-0.47058823529411764,0.7197231833910034,,,,0.7058823529411765,1.5017301038062285,,,7119.409999999999,32612.445,5713.673,6
2014-03-24,6.555555555555555,2.802469135802469,67933.45999765395,-0.3888888888888889,0.79320987654321,16.0,,,0.7222222222222222,1.4228395061728396,,273.729,7631.754999999999,35589.384,6225.356000000001,0
2014-03-25,6.826086956521739,3.013232514177693,80441.69099569319,-0.43478260869565216,0.9413988657844989,9.0,,1.3434490180252896,0.8695652173913043,1.2438563327032133,,344.957,9093.862,42800.613,7358.627,1
2014-03-26,6.777777777777778,2.987654320987654,89571.51899576186,-0.3333333333333333,0.9629629629629631,29.0,,3.8224985688801136,0.8148148148148148,1.1879286694101512,,380.09,10276.708999999999,47230.225999999995,7961.129999999998,2
2014-03-27,6.935483870967742,2.8345473465140483,97244.86499476431,-0.1935483870967742,0.9947970863683662,37.0,,5.925304518846307,0.8387096774193549,1.1030176899063475,,383.106,10276.708999999999,52010.418999999994,8945.391,3
2014-03-28,7.029411764705882,2.7344290657439445,110224.99699640273,-0.17647058823529413,0.9688581314878891,17.0,,8.279700738581317,0.8823529411764706,1.044982698961938,,1010.1339999999999,12417.036000000002,56563.797999999995,9982.637999999997,4
2014-03-29,7.131578947368421,2.6405817174515236,120795.02399635313,-0.07894736842105263,0.9674515235457064,24.0,,9.284721223825542,0.9210526315789473,0.9674515235457062,,1315.876,17717.579999999998,58401.806,11350.189999999997,5
2014-03-30,7.142857142857143,2.45578231292517,129529.9089963436,-0.07142857142857142,0.923469387755102,42.0,,10.723910809699179,0.8809523809523809,0.9143990929705216,,1559.9189999999999,18107.167,62530.606,12572.344,6
2014-03-31,7.0,2.9545454545454546,142470.65599656105,-0.09090909090909091,0.9917355371900826,46.0,,11.865029984641884,0.8409090909090909,0.9519628099173555,,1741.5749999999998,21675.735999999997,67501.503,14842.722000000002,0
2014-04-01,7.0,2.75,157169.53799581528,-0.14583333333333334,0.9578993055555557,55.0,,13.786657510553901,0.8541666666666666,0.8745659722222223,,,25090.530000000002,74906.32200000001,15829.361,1
2014-04-02,6.862745098039215,2.9419454056132257,170439.65399432182,-0.21568627450980393,0.9926951172625914,70.0,,17.535156387790746,0.803921568627451,0.9027297193387157,,2322.6839999999997,26496.291000000005,79111.676,16716.636,2
2014-04-03,6.836363636363636,2.93685950413223,178453.40099453926,-0.2,1.0327272727272727,40.0,,19.70147983086531,0.7636363636363637,0.9804958677685951,,2569.837,30320.805,83305.097,17387.802,3
2014-04-04,6.810344827586207,2.94678953626635,188417.71799612045,-0.2413793103448276,1.0451843043995244,81.0,,20.892608863123375,0.7241379310344828,0.9928656361474436,,2569.837,31918.419000000005,88197.40999999999,18581.759000000002,4
2014-04-05,6.783333333333333,2.9030555555555555,193734.87199568748,-0.23333333333333334,1.012222222222222,93.0,,26.443966814535308,0.7333333333333333,0.9622222222222222,,2652.764,32221.255999999998,89524.963,19696.294,5
2014-04-06,6.825396825396825,2.810783572688335,201389.31499671936,-0.23809523809523808,0.9750566893424037,96.0,,27.37537707094556,0.7619047619047619,0.9433106575963719,,,34223.090000000004,92304.84,21272.729999999996,6
2014-04-07,6.746268656716418,2.7863666740922253,218241.0999960899,-0.2537313432835821,0.9654711517041659,41.0,,29.199623626549148,0.7313432835820896,0.9427489418578748,,,39291.22,97850.31,25162.944999999996,0
2014-04-08,6.76056338028169,2.717317992461813,227908.24899554253,-0.2676056338028169,0.984725252926007,55.0,,31.04284812946507,0.7183098591549296,0.934735171592938,,,40050.936,104959.88100000001,25512.859,1
2014-04-09,6.746666666666667,2.615822222222222,241579.35099482536,-0.30666666666666664,0.9859555555555553,98.0,,32.67102273263967,0.72,0.8949333333333334,,,41200.418000000005,107217.86899999999,26033.489999999998,2
2014-04-10,6.7215189873417724,2.5806761736901143,247186.60499548912,-0.26582278481012656,0.9799711584681942,106.0,,35.04602273263967,0.6835443037974683,0.950488703733376,,2652.764,42930.69,108423.739,27689.405999999995,3
2014-04-11,6.7125,2.55484375,248619.6259963512,-0.2625,0.9685937499999999,45.0,,36.694412088381966,0.675,0.944375,,2886.763,,109843.48800000001,27695.432,4
2014-04-12,6.690476190476191,2.4756235827664406,263358.0469965935,-0.25,0.9255952380952381,116.0,,40.26128999657004,0.6785714285714286,0.9085884353741497,,3337.9860000000003,47287.914,115202.28899999999,28983.200999999994,5
2014-04-13,6.689655172413793,2.3979389615537063,270176.4539985657,-0.25287356321839083,0.9015722024045447,66.0,,40.65295666323671,0.6896551724137931,0.8806975822433606,,,48684.533,118066.73,30236.896,6
2014-04-14,6.6923076923076925,2.366863905325444,274996.06199884415,-0.23076923076923078,0.8808114961961118,121.0,,41.41143005259245,0.6923076923076923,0.8503803888419273,,,51632.473,120187.087,30396.576,0
2014-04-15,6.670212765957447,2.4976233589859667,281102.89899873734,-0.24468085106382978,0.9082163875056588,,,41.882390159896005,0.6808510638297872,0.85559076505206,,,52863.155,125665.32999999999,31692.802,1
2014-04-16,6.608247422680412,2.5681794026995433,290102.4889988899,-0.27835051546391754,0.9225209905409717,129.0,,44.425334648562426,0.6701030927835051,0.8396216388564142,,3337.9860000000003,,131406.907,32574.614,2
2014-04-17,6.514851485148514,2.764630918537398,297852.1039984226,-0.3069306930693069,0.9255955298500147,68.0,,47.25951543952287,0.6237623762376238,0.9079502009606901,,,53161.138999999996,135318.547,33423.421,3
2014-04-18,6.476190476190476,2.706575963718821,303484.36599874496,-0.3238095238095238,0.923718820861678,130.0,,48.393998198143564,0.5904761904761905,0.9084807256235828,,,53161.138999999996,138664.21600000001,33783.518000000004,4
2014-04-19,6.481481481481482,2.675582990397805,304693.7559993267,-0.3148148148148148,0.9194101508916325,,,48.469009492984085,0.5925925925925926,0.8895747599451302,,,53161.138999999996,139738.413,33884.994999999995,5
2014-04-20,6.481481481481482,2.675582990397805,311395.4570002556,-0.3148148148148148,0.9194101508916325,,,50.552342826317414,0.5925925925925926,0.8895747599451302,,,53161.138999999996,141808.919,34443.941000000006,6
2014-04-21,6.491071428571429,2.624920280612244,320609.0149989128,-0.32142857142857145,0.9323979591836735,,,52.0268607326535,0.6071428571428571,0.8813775510204083,,3456.659,55590.162000000004,147251.65899999999,37026.301999999996,0
2014-04-22,6.482758620689655,2.577288941736029,326306.5469985008,-0.3103448275862069,0.9209274673008321,63.0,,54.2106251004696,0.603448275862069,0.8599881093935791,,,55590.162000000004,149979.74099999998,37122.684,1
2014-04-23,6.466101694915254,2.5539356506750934,338029.1869986057,-0.3220338983050847,0.9301924734271759,72.0,,56.01958997694784,0.5847457627118644,0.8699367997701809,,3456.659,56069.88500000001,157721.672,38380.186,2
2014-04-24,6.434426229508197,2.5407820478366037,341143.46799850464,-0.32786885245901637,0.9252889008331093,137.0,,59.81125664361451,0.5737704918032787,0.8675087342112333,,,,161165.141,38468.863999999994,3
2014-04-25,6.395161290322581,2.7390088449531733,346523.9249987602,-0.3225806451612903,0.9120707596253902,79.0,,61.63625664361451,0.5564516129032258,0.8758454734651405,,,57300.79000000001,163185.23599999998,39276.871,4
2014-04-26,6.3515625,2.74359130859375,354098.4310004711,-0.328125,0.892333984375,,,62.090234381289754,0.5234375,0.89007568359375,,,57413.328,167830.09399999998,40215.053,5
2014-04-27,6.348484848484849,2.681588613406795,361683.6940021515,-0.32575757575757575,0.8711547291092746,142.0,,62.40368711573298,0.5227272727272727,0.8706955922865014,,,57854.054000000004,172693.46800000002,41860.514,6
2014-04-28,6.355555555555555,2.6587654320987655,373866.17400574684,-0.3111111111111111,0.8661728395061729,152.0,,64.67143921657332,0.5259259259259259,0.8567352537722907,,,59025.312,179875.182,43448.318999999996,0
2014-04-29,6.355555555555555,2.6587654320987655,380502.29000616074,-0.3111111111111111,0.8661728395061729,87.0,,67.90275716071211,0.5259259259259259,0.8567352537722907,,,59786.57399999999,185968.744,44135.763,1
2014-04-30,6.338235294117647,2.6797145328719725,387694.81100702286,-0.3235294117647059,0.8806228373702423,,,68.43647387896573,0.5220588235294118,0.8524545847750865,,,60740.72899999999,196284.414,44546.557,2
2014-05-01,6.326086956521739,2.6545368620037806,393130.80400800705,-0.34057971014492755,0.8912518378491914,,,70.92250252304179,0.5144927536231884,0.8439928586431423,,,60862.14,200390.599,45303.577,3
2014-05-02,6.338028169014085,2.604046816107915,399052.513007164,-0.352112676056338,0.918270184487205,,,72.19101393587138,0.5211267605633803,0.8270184487204919,,,60862.14,206451.83399999997,46038.42,4
2014-05-03,6.340277777777778,2.571711033950617,400845.09800696373,-0.3472222222222222,0.9072145061728395,,,74.00768060253804,0.5208333333333334,0.8190104166666666,,,60879.587,206740.721,46851.837,5
2014-05-04,6.340277777777778,2.571711033950617,,-0.3472222222222222,0.9072145061728395,,,,0.5208333333333334,0.8190104166666666,,,,,,6
2014-05-05,,,,,,,,,,,,,,,,0
