date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming,feature_activity,feature_avg_valence,feature_var_valence,feature_office_app,feature_travel_app,feature_entertainment_app,feature_communication_app,feature_social_app,feature_day_week
2014-04-09,7.392523364485982,1.24779456721111,228584.11998653412,-0.18691588785046728,1.5538474975980434,47.0,,61.24655280977757,1.0373831775700935,0.5032753952310245,,,17891.907,197379.997,16779.415,2
2014-04-10,7.396396396396397,1.230257284311338,237205.49398565292,-0.17117117117117117,1.5652950247544843,47.0,,64.95708966588782,1.0360360360360361,0.4851878905932959,33.368,,,205581.39500000002,16875.993000000002,3
2014-04-11,7.373913043478261,1.2254064272211718,240717.06498503685,-0.14782608695652175,1.5520604914933835,47.0,,69.11287505696733,1.0347826086956522,0.46835538752362954,,,,207688.198,17248.091,4
2014-04-12,7.361344537815126,1.18875785608361,248321.43098568916,-0.1092436974789916,1.5426876633006144,77.0,,70.09886539513158,1.0336134453781514,0.4526516488948521,177.282,,17954.019,213287.535,17587.295,5
2014-04-13,7.333333333333333,1.1815718157181572,256497.88998532295,-0.08130081300813008,1.5218454623570623,28.0,,71.14292416381195,1.032520325203252,0.43796681869257725,,,,220905.207,17732.608999999997,6
2014-04-14,7.31496062992126,1.1606423212846435,261410.3479847908,-0.09448818897637795,1.5028830057660116,,,73.83230995723,1.031496062992126,0.42420484840969686,,,,225556.95799999998,17916.732,0
2014-04-15,7.290076335877862,1.1524969407377192,269971.66698622704,-0.12213740458015267,1.4812656605092942,79.0,,79.38132828328148,1.015267175572519,0.42724782938057215,,,,232079.178,18014.998,1
2014-04-16,7.268656716417911,1.151704165738472,276022.5719847679,-0.13432835820895522,1.4595678324793937,52.0,,84.45557070752389,1.0149253731343284,0.41768768099799514,191.27200000000002,,,237077.298,18252.290999999997,2
2014-04-17,7.239130434782608,1.1529615626969123,287663.8749856949,-0.15942028985507245,1.4383532871245535,81.0,,84.99391439137338,1.0144927536231885,0.40558706154169294,195.44299999999998,,17954.019,246479.569,18478.289,3
2014-04-18,7.2086330935251794,1.2730189948760418,288651.65698599815,-0.16546762589928057,1.4330521194555146,,,85.49391439137338,1.0,0.4316546762589928,,,,247156.202,18543.845,4
2014-04-19,7.20979020979021,1.2427013545894665,297543.5129868984,-0.17482517482517482,1.416988605799795,53.0,,88.37497208473133,1.0,0.4195804195804196,280.418,3695.397,18066.260000000002,253564.235,18698.529000000002,5
2014-04-20,7.190476190476191,1.2426303854875285,300457.6869878769,-0.2108843537414966,1.4317182655375074,,,91.25900569817671,0.9863945578231292,0.4351890416030358,280.418,,,258944.05000000002,18823.383,6
2014-04-21,7.198675496688741,1.218806192710846,310710.73798799515,-0.23841059602649006,1.4398491294241482,,,92.98712514863823,0.9867549668874173,0.4236656287004956,,3697.412,,267638.666,18928.192,0
2014-04-22,7.1558441558441555,1.3003879237645468,318045.3709888458,-0.2597402597402597,1.439028503963569,28.0,,95.53618747990394,0.9805194805194806,0.4216984314386912,,,,272966.458,19390.913,1
2014-04-23,7.1645569620253164,1.2767184746034288,321938.35598921776,-0.2721518987341772,1.413275116167281,55.0,,101.67621436335187,0.9810126582278481,0.41103188591571865,,3697.412,,275653.824,19996.531,2
2014-04-24,7.175,1.269375,335698.4329907894,-0.24375,1.4593359375,,,105.17869521583273,0.98125,0.4058984375,,,,278450.463,20344.734,3
2014-04-25,7.177914110429448,1.2505551582671532,341317.5399901867,-0.25766871165644173,1.4428092890210398,,,110.11661650306908,0.9815950920245399,0.39843426549738414,,,,281077.923,22003.084,4
2014-04-26,7.2155688622754495,1.282871382982538,348694.9269897938,-0.2934131736526946,1.4648069131198682,,,111.6420694016198,0.9940119760479041,0.40116174835956825,,3865.8179999999998,,286697.58900000004,22418.063000000002,5
2014-04-27,7.229411764705882,1.2826643598615917,362361.48898911476,-0.29411764705882354,1.4546712802768167,,,114.82128547540111,1.0058823529411764,0.40584775086505187,291.575,4084.5669999999996,,296918.635,23215.18,6
2014-04-28,7.251428571428572,1.2624979591836736,370061.24998903275,-0.3314285714285714,1.4672979591836735,,,118.34163883205477,1.0057142857142858,0.39425306122448983,291.575,4244.162999999999,,303026.708,23652.78,0
2014-04-29,7.269662921348314,1.2643605605352861,378023.58598947525,-0.34831460674157305,1.4629465976518115,,,122.2416733567915,1.0112359550561798,0.39313218028026764,294.608,4677.819,,309721.694,23769.884,1
2014-04-30,7.2896174863387975,1.2439905640658129,385373.7859904766,-0.37158469945355194,1.4466242646839262,,,126.0381251193147,1.010928961748634,0.38239421899728265,294.608,4913.0160000000005,,315989.89,24418.353000000003,2
2014-05-01,7.302702702702702,1.2489116143170196,391800.18398976326,-0.372972972972973,1.4554857560262966,,,127.35912379656338,1.0216216216216216,0.3887216946676405,323.626,5105.488,,321059.11,24819.453,3
2014-05-02,7.317460317460317,1.2642983119173596,399964.67798924446,-0.3915343915343915,1.4551664287114023,,,,1.0158730158730158,0.40715545477450243,,,,327411.159,25122.045,4
2014-05-03,7.3125,1.24609375,,-0.4010416666666667,1.448540581597222,,,,1.0104166666666667,0.40614149305555564,,,,,,5
2014-05-04,,,,,,,,,,,,,,,,6
