date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming,feature_activity,feature_avg_valence,feature_var_valence,feature_office_app,feature_travel_app,feature_entertainment_app,feature_communication_app,feature_social_app,feature_day_week
2014-02-17,,,,,,6.0,,,,,,,,,,0
2014-02-18,,,,,,11.0,,,,,,,,,,1
2014-02-19,,,,,,28.0,,,,,,,,,,2
2014-02-20,,,,,,33.0,,,,,,,,,,3
2014-02-21,,,,,,39.0,,,,,,,,,,4
2014-02-22,,,,,,36.0,,,,,,,,,,5
2014-02-23,,,,,,42.0,,,,,,,,,,6
2014-02-24,,,,,,41.0,,,,,,,,,,0
2014-02-25,,,,,,48.0,,,,,,,,,,1
2014-02-26,,,,,,54.0,,,,,,,,,,2
2014-02-27,,,,,,56.0,,,,,,,,,,3
2014-02-28,,,,,,66.0,,,,,,,,,,4
2014-03-01,,,,,,69.0,,,,,,,,,,5
2014-03-03,,,,,,77.0,,,,,,,,,,0
2014-03-04,,,,,,86.0,,,,,,,,,,1
2014-03-05,,,,,,96.0,,,,,,,,,,2
2014-03-06,,,,,,103.0,,,,,,,,,,3
2014-03-07,,,,,,115.0,,,,,,,,,,4
2014-03-08,,,,,,121.0,,,,,,,,,,5
2014-03-09,,,,,,4.0,,,,,,,,,,6
2014-03-10,,,,,,123.0,,,,,,,,,,0
2014-03-11,,,,,,128.0,,,,,,,,,,1
2014-03-12,,,,,,133.0,,,,,,,,,,2
2014-03-13,,,,,,138.0,,,,,,,,,,3
2014-03-14,,,,,,146.0,,,,,,,,,,4
2014-03-15,,,,,,147.0,,,,,,,,,,5
2014-03-16,,,,,,151.0,,,,,,,,,,6
2014-03-17,,,,,,151.0,,,,,,,,,,0
2014-03-18,,,,,,154.0,,,,,,,,,,1
2014-03-19,,,,,,160.0,,,,,,,,,,2
2014-03-20,,,,,,170.0,,,,,,,,,,3
2014-03-21,,,,,,175.0,,,,,,,,,,4
2014-03-22,,,,,,180.0,,,,,,,,,,5
2014-03-23,,,,,,176.0,,,,,,,,,,6
2014-03-24,,,,,,176.0,,,,,,,,,,0
2014-03-25,,,,,,180.0,,,,,,,,,,1
2014-03-26,,,,,,188.0,,,,,,,,,,2
2014-03-27,,,,,,196.0,,,,,,,,,,3
2014-03-28,,,,,,195.0,,,,,,,,,,4
2014-03-29,,,,,,201.0,,,,,,,,,,5
2014-03-30,,,,,,196.0,,,,,,,,,,6
2014-03-31,,,,,,206.0,,,,,,,,,,0
