date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming,feature_activity,feature_avg_valence,feature_var_valence,feature_office_app,feature_travel_app,feature_entertainment_app,feature_communication_app,feature_social_app,feature_day_week
2014-02-17,,,,,,1.0,,,,,,,,,,0
2014-02-18,,,,,,1.0,,,,,,,,,,1
2014-02-20,,,,,,1.0,,,,,,,,,,3
2014-02-22,,,,,,4.0,,,,,,,,,,5
2014-02-24,,,,,,9.0,,,,,,,,,,0
2014-02-25,,,,,,6.0,,,,,,,,,,1
2014-02-26,,,,,,14.0,,,,,,,,,,2
2014-02-27,,,,,,6.0,,,,,,,,,,3
2014-02-28,,,,,,11.0,,,,,,,,,,4
2014-03-01,,,,,,23.0,,,,,,,,,,5
2014-03-03,,,,,,11.0,,,,,,,,,,0
2014-03-04,,,,,,32.0,,,,,,,,,,1
2014-03-06,,,,,,32.0,,,,,,,,,,3
2014-03-07,,,,,,33.0,,,,,,,,,,4
2014-03-08,,,,,,46.0,,,,,,,,,,5
2014-03-10,,,,,,54.0,,,,,,,,,,0
2014-03-11,,,,,,55.0,,,,,,,,,,1
2014-03-13,,,,,,57.0,,,,,,,,,,3
2014-03-14,,,,,,67.0,,,,,,,,,,4
2014-03-15,,,,,,45.0,,,,,,,,,,5
2014-03-16,,,,,,22.0,,,,,,,,,,6
2014-03-17,,,,,,45.0,,,,,,,,,,0
2014-03-18,,,,,,45.0,,,,,,,,,,1
2014-03-19,,,,,,22.0,,,,,,,,,,2
2014-03-20,,,,,,68.0,,,,,,,,,,3
2014-03-21,,,,,,45.0,,,,,,,,,,4
2014-03-23,,,,,,68.0,,,,,,,,,,6
2014-03-24,,,,,,70.0,,,,,,,,,,0
2014-03-25,,,,,,47.0,,,,,,,,,,1
2014-03-27,,,,,,77.0,,,,,,,,,,3
2014-03-28,,,,,,56.0,,,,,,,,,,4
2014-03-29,,,,,,57.0,,,,,,,,,,5
2014-03-31,,,,,,83.0,,,,,,,,,,0
2014-04-01,,,2495.4689996242532,,,86.0,,0.3265415140415145,,,,,,1552.1509999999998,48.92600000000001,1
2014-04-02,6.666666666666667,1.5555555555555554,15672.710998773573,0.0,2.0,58.0,,5.9621499341592585,0.6666666666666666,0.22222222222222224,,,166.22,2569.6499999999996,318.75600000000003,2
2014-04-03,6.714285714285714,0.7755102040816327,29021.238998651505,0.42857142857142855,1.1020408163265307,60.0,,10.55068803626879,1.0,0.2857142857142857,,,288.73699999999997,3452.939,378.754,3
2014-04-04,6.818181818181818,0.6942148760330578,31511.706998825066,0.45454545454545453,1.1570247933884295,61.0,,13.761985247511653,0.8181818181818182,0.512396694214876,,,464.20199999999994,3584.8099999999995,425.887,4
2014-04-05,7.0,0.6666666666666666,37255.68999910354,0.5333333333333333,0.9155555555555556,65.0,,19.598841857053426,0.8,0.42666666666666675,331.018,51.254000000000005,569.526,4225.643,,5
