,date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_apps_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming
47,2014-03-23,7.266666666666667,0.7733333333333333,18286.58999919891,112256.12,0.5777777777777777,0.42172839506172816,8.0,
48,2014-03-23,7.266666666666667,0.7733333333333333,18286.58999919891,210580.763,0.5777777777777777,0.42172839506172816,8.0,
49,2014-03-23,7.266666666666667,0.7733333333333333,18286.58999919891,260154.468,0.5777777777777777,0.42172839506172816,8.0,
50,2014-03-23,7.266666666666667,0.7733333333333333,18286.58999919891,269083.24199999997,0.5777777777777777,0.42172839506172816,8.0,
51,2014-03-23,7.266666666666667,0.7733333333333333,18286.58999919891,315457.25999999995,0.5777777777777777,0.42172839506172816,8.0,
52,2014-03-24,7.276595744680851,0.7532820280669992,30221.08199930191,24664.023999999994,0.5957446808510638,0.41104572204617457,25.0,
53,2014-03-24,7.276595744680851,0.7532820280669992,30221.08199930191,114664.565,0.5957446808510638,0.41104572204617457,25.0,
54,2014-03-24,7.276595744680851,0.7532820280669992,30221.08199930191,211206.31699999998,0.5957446808510638,0.41104572204617457,25.0,
55,2014-03-24,7.276595744680851,0.7532820280669992,30221.08199930191,260182.634,0.5957446808510638,0.41104572204617457,25.0,
56,2014-03-24,7.276595744680851,0.7532820280669992,30221.08199930191,270331.214,0.5957446808510638,0.41104572204617457,25.0,
57,2014-03-24,7.276595744680851,0.7532820280669992,30221.08199930191,316114.46099999995,0.5957446808510638,0.41104572204617457,25.0,
58,2014-03-24,7.276595744680851,0.7532820280669992,30221.08199930191,342220.37399999995,0.5957446808510638,0.41104572204617457,25.0,
59,2014-03-25,7.28,0.7216000000000001,33707.44999885559,24790.241,0.58,0.40360000000000007,,
60,2014-03-25,7.28,0.7216000000000001,33707.44999885559,115949.579,0.58,0.40360000000000007,,
61,2014-03-25,7.28,0.7216000000000001,33707.44999885559,212860.72799999997,0.58,0.40360000000000007,,
62,2014-03-25,7.28,0.7216000000000001,33707.44999885559,257821.23199999996,0.58,0.40360000000000007,,
63,2014-03-25,7.28,0.7216000000000001,33707.44999885559,260203.716,0.58,0.40360000000000007,,
64,2014-03-25,7.28,0.7216000000000001,33707.44999885559,271655.67600000004,0.58,0.40360000000000007,,
65,2014-03-25,7.28,0.7216000000000001,33707.44999885559,342225.284,0.58,0.40360000000000007,,
66,2014-03-26,7.277777777777778,0.6820987654320987,40769.834000349045,25391.813000000006,0.5555555555555556,0.39506172839506176,26.0,
67,2014-03-26,7.277777777777778,0.6820987654320987,40769.834000349045,117648.47899999999,0.5555555555555556,0.39506172839506176,26.0,
68,2014-03-26,7.277777777777778,0.6820987654320987,40769.834000349045,215876.36200000002,0.5555555555555556,0.39506172839506176,26.0,
69,2014-03-26,7.277777777777778,0.6820987654320987,40769.834000349045,260308.615,0.5555555555555556,0.39506172839506176,26.0,
70,2014-03-26,7.277777777777778,0.6820987654320987,40769.834000349045,273118.677,0.5555555555555556,0.39506172839506176,26.0,
71,2014-03-26,7.277777777777778,0.6820987654320987,40769.834000349045,342309.725,0.5555555555555556,0.39506172839506176,26.0,
72,2014-03-27,7.293103448275862,0.6554696789536266,46574.97800183296,26035.823000000004,0.5517241379310345,0.38525564803804996,,
73,2014-03-27,7.293103448275862,0.6554696789536266,46574.97800183296,122522.97899999999,0.5517241379310345,0.38525564803804996,,
74,2014-03-27,7.293103448275862,0.6554696789536266,46574.97800183296,217083.501,0.5517241379310345,0.38525564803804996,,
75,2014-03-27,7.293103448275862,0.6554696789536266,46574.97800183296,260342.766,0.5517241379310345,0.38525564803804996,,
76,2014-03-27,7.293103448275862,0.6554696789536266,46574.97800183296,274570.20700000005,0.5517241379310345,0.38525564803804996,,
77,2014-03-27,7.293103448275862,0.6554696789536266,46574.97800183296,316247.08699999994,0.5517241379310345,0.38525564803804996,,
78,2014-03-28,7.290322580645161,0.6253902185223723,55985.44500255585,26392.642999999996,0.5645161290322581,0.3748699271592092,26.0,
79,2014-03-28,7.290322580645161,0.6253902185223723,55985.44500255585,126372.316,0.5645161290322581,0.3748699271592092,26.0,
80,2014-03-28,7.290322580645161,0.6253902185223723,55985.44500255585,217379.01,0.5645161290322581,0.3748699271592092,26.0,
81,2014-03-28,7.290322580645161,0.6253902185223723,55985.44500255585,257821.23199999996,0.5645161290322581,0.3748699271592092,26.0,
82,2014-03-28,7.290322580645161,0.6253902185223723,55985.44500255585,260539.776,0.5645161290322581,0.3748699271592092,26.0,
83,2014-03-28,7.290322580645161,0.6253902185223723,55985.44500255585,275716.573,0.5645161290322581,0.3748699271592092,26.0,
84,2014-03-28,7.290322580645161,0.6253902185223723,55985.44500255585,316557.545,0.5645161290322581,0.3748699271592092,26.0,
85,2014-03-29,7.257575757575758,0.676078971533517,61725.07800412178,26983.405000000006,0.5757575757575758,0.36547291092745643,41.0,
86,2014-03-29,7.257575757575758,0.676078971533517,61725.07800412178,127749.02600000001,0.5757575757575758,0.36547291092745643,41.0,
87,2014-03-29,7.257575757575758,0.676078971533517,61725.07800412178,218658.66000000003,0.5757575757575758,0.36547291092745643,41.0,
88,2014-03-29,7.257575757575758,0.676078971533517,61725.07800412178,256525.90600000002,0.5757575757575758,0.36547291092745643,41.0,
89,2014-03-29,7.257575757575758,0.676078971533517,61725.07800412178,260575.88799999998,0.5757575757575758,0.36547291092745643,41.0,
90,2014-03-29,7.257575757575758,0.676078971533517,61725.07800412178,278246.591,0.5757575757575758,0.36547291092745643,41.0,
91,2014-03-29,7.257575757575758,0.676078971533517,61725.07800412178,316682.73899999994,0.5757575757575758,0.36547291092745643,41.0,
92,2014-03-30,7.279411764705882,0.6719290657439447,62302.08000397682,27062.683000000005,0.5882352941176471,0.3598615916955018,,
93,2014-03-30,7.279411764705882,0.6719290657439447,62302.08000397682,128041.43400000001,0.5882352941176471,0.3598615916955018,,
94,2014-03-30,7.279411764705882,0.6719290657439447,62302.08000397682,260595.988,0.5882352941176471,0.3598615916955018,,
95,2014-03-30,7.279411764705882,0.6719290657439447,62302.08000397682,278246.591,0.5882352941176471,0.3598615916955018,,
96,2014-03-30,7.279411764705882,0.6719290657439447,62302.08000397682,316682.73899999994,0.5882352941176471,0.3598615916955018,,
97,2014-03-31,7.267605633802817,0.6466970839119222,68077.01500535011,27595.264,0.5774647887323944,0.3566752628446737,,
98,2014-03-31,7.267605633802817,0.6466970839119222,68077.01500535011,129548.331,0.5774647887323944,0.3566752628446737,,
99,2014-03-31,7.267605633802817,0.6466970839119222,68077.01500535011,219465.28399999999,0.5774647887323944,0.3566752628446737,,
100,2014-03-31,7.267605633802817,0.6466970839119222,68077.01500535011,261171.085,0.5774647887323944,0.3566752628446737,,
101,2014-03-31,7.267605633802817,0.6466970839119222,68077.01500535011,280949.475,0.5774647887323944,0.3566752628446737,,
102,2014-03-31,7.267605633802817,0.6466970839119222,68077.01500535011,324851.10799999995,0.5774647887323944,0.3566752628446737,,
103,2014-03-31,7.267605633802817,0.6466970839119222,68077.01500535011,342372.14099999995,0.5774647887323944,0.3566752628446737,,
104,2014-04-01,7.28,0.6282666666666668,73697.4880065918,28627.795000000002,0.5866666666666667,0.34915555555555555,45.0,
105,2014-04-01,7.28,0.6282666666666668,73697.4880065918,133418.39,0.5866666666666667,0.34915555555555555,45.0,
106,2014-04-01,7.28,0.6282666666666668,73697.4880065918,221096.73700000002,0.5866666666666667,0.34915555555555555,45.0,
107,2014-04-01,7.28,0.6282666666666668,73697.4880065918,258572.78699999998,0.5866666666666667,0.34915555555555555,45.0,
108,2014-04-01,7.28,0.6282666666666668,73697.4880065918,261240.78399999999,0.5866666666666667,0.34915555555555555,45.0,
109,2014-04-01,7.28,0.6282666666666668,73697.4880065918,282045.393,0.5866666666666667,0.34915555555555555,45.0,
110,2014-04-01,7.28,0.6282666666666668,73697.4880065918,324952.795,0.5866666666666667,0.34915555555555555,45.0,
111,2014-04-01,7.28,0.6282666666666668,73697.4880065918,342377.18299999996,0.5866666666666667,0.34915555555555555,45.0,
112,2014-04-02,7.294871794871795,0.6181788297172914,80646.705006361,29745.225000000006,0.5769230769230769,0.3722879684418146,36.0,
113,2014-04-02,7.294871794871795,0.6181788297172914,80646.705006361,134193.901,0.5769230769230769,0.3722879684418146,36.0,
114,2014-04-02,7.294871794871795,0.6181788297172914,80646.705006361,222404.202,0.5769230769230769,0.3722879684418146,36.0,
115,2014-04-02,7.294871794871795,0.6181788297172914,80646.705006361,258631.51200000002,0.5769230769230769,0.3722879684418146,36.0,
116,2014-04-02,7.294871794871795,0.6181788297172914,80646.705006361,261422.734,0.5769230769230769,0.3722879684418146,36.0,
117,2014-04-02,7.294871794871795,0.6181788297172914,80646.705006361,283142.294,0.5769230769230769,0.3722879684418146,36.0,
118,2014-04-02,7.294871794871795,0.6181788297172914,80646.705006361,325054.34699999995,0.5769230769230769,0.3722879684418146,36.0,
119,2014-04-02,7.294871794871795,0.6181788297172914,80646.705006361,342437.46599999996,0.5769230769230769,0.3722879684418146,36.0,
120,2014-04-03,7.2926829268292686,0.5972635336109458,88123.88300752638,31147.328999999994,0.5609756097560976,0.39262343842950614,45.0,
121,2014-04-03,7.2926829268292686,0.5972635336109458,88123.88300752638,135936.642,0.5609756097560976,0.39262343842950614,45.0,
122,2014-04-03,7.2926829268292686,0.5972635336109458,88123.88300752638,224658.90899999999,0.5609756097560976,0.39262343842950614,45.0,
123,2014-04-03,7.2926829268292686,0.5972635336109458,88123.88300752638,258631.51200000002,0.5609756097560976,0.39262343842950614,45.0,
124,2014-04-03,7.2926829268292686,0.5972635336109458,88123.88300752638,261642.897,0.5609756097560976,0.39262343842950614,45.0,
125,2014-04-03,7.2926829268292686,0.5972635336109458,88123.88300752638,284560.16099999996,0.5609756097560976,0.39262343842950614,45.0,
126,2014-04-03,7.2926829268292686,0.5972635336109458,88123.88300752638,325147.182,0.5609756097560976,0.39262343842950614,45.0,
127,2014-04-03,7.2926829268292686,0.5972635336109458,88123.88300752638,342437.46599999996,0.5609756097560976,0.39262343842950614,45.0,
128,2014-04-04,7.27906976744186,0.5732828555976204,92652.52000951767,31394.609999999997,0.5232558139534884,0.43550567874526774,45.0,
129,2014-04-04,7.27906976744186,0.5732828555976204,92652.52000951767,136596.73599999998,0.5232558139534884,0.43550567874526774,45.0,
130,2014-04-04,7.27906976744186,0.5732828555976204,92652.52000951767,226362.414,0.5232558139534884,0.43550567874526774,45.0,
131,2014-04-04,7.27906976744186,0.5732828555976204,92652.52000951767,258680.47699999998,0.5232558139534884,0.43550567874526774,45.0,
132,2014-04-04,7.27906976744186,0.5732828555976204,92652.52000951767,261675.13900000002,0.5232558139534884,0.43550567874526774,45.0,
133,2014-04-04,7.27906976744186,0.5732828555976204,92652.52000951767,285474.39900000003,0.5232558139534884,0.43550567874526774,45.0,
134,2014-04-05,7.266666666666667,0.551111111111111,96886.52001023293,31621.925999999992,0.5333333333333333,0.42666666666666664,49.0,
135,2014-04-05,7.266666666666667,0.551111111111111,96886.52001023293,138390.726,0.5333333333333333,0.42666666666666664,49.0,
136,2014-04-05,7.266666666666667,0.551111111111111,96886.52001023293,226814.906,0.5333333333333333,0.42666666666666664,49.0,
137,2014-04-05,7.266666666666667,0.551111111111111,96886.52001023293,261704.44300000003,0.5333333333333333,0.42666666666666664,49.0,
138,2014-04-05,7.266666666666667,0.551111111111111,96886.52001023293,285763.93200000003,0.5333333333333333,0.42666666666666664,49.0,
139,2014-04-05,7.266666666666667,0.551111111111111,96886.52001023293,325159.35699999996,0.5333333333333333,0.42666666666666664,49.0,
140,2014-04-06,7.279569892473118,0.5454965892010637,100643.7590098381,31767.877999999997,0.5483870967741935,0.41970169961845283,11.0,
141,2014-04-06,7.279569892473118,0.5454965892010637,100643.7590098381,139038.05599999998,0.5483870967741935,0.41970169961845283,11.0,
142,2014-04-06,7.279569892473118,0.5454965892010637,100643.7590098381,228583.79,0.5483870967741935,0.41970169961845283,11.0,
143,2014-04-06,7.279569892473118,0.5454965892010637,100643.7590098381,261796.636,0.5483870967741935,0.41970169961845283,11.0,
144,2014-04-06,7.279569892473118,0.5454965892010637,100643.7590098381,286293.073,0.5483870967741935,0.41970169961845283,11.0,
145,2014-04-07,7.273684210526316,0.5356232686980608,109282.47401022911,31922.509,0.5578947368421052,0.41506925207756257,,
146,2014-04-07,7.273684210526316,0.5356232686980608,109282.47401022911,139959.235,0.5578947368421052,0.41506925207756257,,
147,2014-04-07,7.273684210526316,0.5356232686980608,109282.47401022911,229429.123,0.5578947368421052,0.41506925207756257,,
148,2014-04-07,7.273684210526316,0.5356232686980608,109282.47401022911,261811.802,0.5578947368421052,0.41506925207756257,,
149,2014-04-07,7.273684210526316,0.5356232686980608,109282.47401022911,287110.703,0.5578947368421052,0.41506925207756257,,
150,2014-04-08,7.262626262626263,0.5168860320375473,119856.8770096302,34361.74600000001,0.5656565656565656,0.40730537700234665,51.0,
151,2014-04-08,7.262626262626263,0.5168860320375473,119856.8770096302,142953.082,0.5656565656565656,0.40730537700234665,51.0,
152,2014-04-08,7.262626262626263,0.5168860320375473,119856.8770096302,231035.287,0.5656565656565656,0.40730537700234665,51.0,
153,2014-04-08,7.262626262626263,0.5168860320375473,119856.8770096302,259018.055,0.5656565656565656,0.40730537700234665,51.0,
154,2014-04-08,7.262626262626263,0.5168860320375473,119856.8770096302,261852.096,0.5656565656565656,0.40730537700234665,51.0,
155,2014-04-08,7.262626262626263,0.5168860320375473,119856.8770096302,288438.955,0.5656565656565656,0.40730537700234665,51.0,
156,2014-04-08,7.262626262626263,0.5168860320375473,119856.8770096302,325407.69399999996,0.5656565656565656,0.40730537700234665,51.0,
157,2014-04-08,7.262626262626263,0.5168860320375473,119856.8770096302,342214.28799999994,0.5656565656565656,0.40730537700234665,51.0,
158,2014-04-08,7.262626262626263,0.5168860320375473,119856.8770096302,342437.46599999996,0.5656565656565656,0.40730537700234665,51.0,
159,2014-04-09,7.254901960784314,0.5036524413687044,126552.31500935555,34911.651000000005,0.5588235294117647,0.40340253748558264,,
160,2014-04-09,7.254901960784314,0.5036524413687044,126552.31500935555,144551.647,0.5588235294117647,0.40340253748558264,,
161,2014-04-09,7.254901960784314,0.5036524413687044,126552.31500935555,235393.253,0.5588235294117647,0.40340253748558264,,
162,2014-04-09,7.254901960784314,0.5036524413687044,126552.31500935555,259383.21600000001,0.5588235294117647,0.40340253748558264,,
163,2014-04-09,7.254901960784314,0.5036524413687044,126552.31500935555,261932.637,0.5588235294117647,0.40340253748558264,,
164,2014-04-09,7.254901960784314,0.5036524413687044,126552.31500935555,289193.06299999997,0.5588235294117647,0.40340253748558264,,
165,2014-04-09,7.254901960784314,0.5036524413687044,126552.31500935555,325637.91699999996,0.5588235294117647,0.40340253748558264,,
166,2014-04-09,7.254901960784314,0.5036524413687044,126552.31500935555,342437.46599999996,0.5588235294117647,0.40340253748558264,,
167,2014-04-10,7.238095238095238,0.5052154195011338,134660.63700914383,35477.242,0.5714285714285714,0.39727891156462586,,
168,2014-04-10,7.238095238095238,0.5052154195011338,134660.63700914383,147912.021,0.5714285714285714,0.39727891156462586,,
169,2014-04-10,7.238095238095238,0.5052154195011338,134660.63700914383,237867.91600000003,0.5714285714285714,0.39727891156462586,,
170,2014-04-10,7.238095238095238,0.5052154195011338,134660.63700914383,259383.21600000001,0.5714285714285714,0.39727891156462586,,
171,2014-04-10,7.238095238095238,0.5052154195011338,134660.63700914383,262107.924,0.5714285714285714,0.39727891156462586,,
172,2014-04-10,7.238095238095238,0.5052154195011338,134660.63700914383,291068.38300000003,0.5714285714285714,0.39727891156462586,,
173,2014-04-10,7.238095238095238,0.5052154195011338,134660.63700914383,325797.92299999995,0.5714285714285714,0.39727891156462586,,
174,2014-04-11,7.238532110091743,0.4935611480515109,138301.72800898552,36530.544,0.5871559633027523,0.3891928288864573,,
175,2014-04-11,7.238532110091743,0.4935611480515109,138301.72800898552,148313.857,0.5871559633027523,0.3891928288864573,,
176,2014-04-11,7.238532110091743,0.4935611480515109,138301.72800898552,237867.91600000003,0.5871559633027523,0.3891928288864573,,
177,2014-04-11,7.238532110091743,0.4935611480515109,138301.72800898552,262136.072,0.5871559633027523,0.3891928288864573,,
178,2014-04-11,7.238532110091743,0.4935611480515109,138301.72800898552,292466.385,0.5871559633027523,0.3891928288864573,,
179,2014-04-11,7.238532110091743,0.4935611480515109,138301.72800898552,325906.914,0.5871559633027523,0.3891928288864573,,
180,2014-04-11,7.238532110091743,0.4935611480515109,138301.72800898552,342493.89099999995,0.5871559633027523,0.3891928288864573,,
181,2014-04-12,7.238938053097345,0.48273161563160777,142988.3960082531,37653.835999999996,0.6017699115044248,0.3812358054663639,,
182,2014-04-12,7.238938053097345,0.48273161563160777,142988.3960082531,149173.874,0.6017699115044248,0.3812358054663639,,
183,2014-04-12,7.238938053097345,0.48273161563160777,142988.3960082531,239043.076,0.6017699115044248,0.3812358054663639,,
184,2014-04-12,7.238938053097345,0.48273161563160777,142988.3960082531,262163.757,0.6017699115044248,0.3812358054663639,,
185,2014-04-12,7.238938053097345,0.48273161563160777,142988.3960082531,293559.47699999996,0.6017699115044248,0.3812358054663639,,
186,2014-04-13,7.239316239316239,0.4726422675140624,150895.67500805855,38256.847,0.5897435897435898,0.39579224194608814,,
187,2014-04-13,7.239316239316239,0.4726422675140624,150895.67500805855,150536.631,0.5897435897435898,0.39579224194608814,,
188,2014-04-13,7.239316239316239,0.4726422675140624,150895.67500805855,241995.556,0.5897435897435898,0.39579224194608814,,
189,2014-04-13,7.239316239316239,0.4726422675140624,150895.67500805855,262210.73,0.5897435897435898,0.39579224194608814,,
190,2014-04-13,7.239316239316239,0.4726422675140624,150895.67500805855,296128.296,0.5897435897435898,0.39579224194608814,,
191,2014-04-13,7.239316239316239,0.4726422675140624,150895.67500805855,325976.40499999997,0.5897435897435898,0.39579224194608814,,
192,2014-04-13,7.239316239316239,0.4726422675140624,150895.67500805855,342493.89099999995,0.5897435897435898,0.39579224194608814,,
193,2014-04-14,7.231404958677686,0.45884843931425445,152495.09300756454,38696.832,0.5950413223140496,0.3897274776313094,40.0,
194,2014-04-14,7.231404958677686,0.45884843931425445,152495.09300756454,150911.141,0.5950413223140496,0.3897274776313094,40.0,
195,2014-04-14,7.231404958677686,0.45884843931425445,152495.09300756454,259383.21600000001,0.5950413223140496,0.3897274776313094,40.0,
196,2014-04-14,7.231404958677686,0.45884843931425445,152495.09300756454,262253.167,0.5950413223140496,0.3897274776313094,40.0,
197,2014-04-14,7.231404958677686,0.45884843931425445,152495.09300756454,296436.82999999996,0.5950413223140496,0.3897274776313094,40.0,
198,2014-04-14,7.231404958677686,0.45884843931425445,152495.09300756454,326245.77999999997,0.5950413223140496,0.3897274776313094,40.0,
199,2014-04-15,7.224,0.4458240000000001,160637.11800718307,39767.55199999999,0.608,0.382336,11.0,
200,2014-04-15,7.224,0.4458240000000001,160637.11800718307,157418.719,0.608,0.382336,11.0,
201,2014-04-15,7.224,0.4458240000000001,160637.11800718307,242968.639,0.608,0.382336,11.0,
202,2014-04-15,7.224,0.4458240000000001,160637.11800718307,259390.24500000002,0.608,0.382336,11.0,
203,2014-04-15,7.224,0.4458240000000001,160637.11800718307,263096.60599999997,0.608,0.382336,11.0,
204,2014-04-15,7.224,0.4458240000000001,160637.11800718307,297938.832,0.608,0.382336,11.0,
205,2014-04-15,7.224,0.4458240000000001,160637.11800718307,326282.115,0.608,0.382336,11.0,
206,2014-04-16,7.224806201550388,0.4378342647677423,166760.8730096817,40433.413,0.6201550387596899,0.37509765038158766,52.0,
207,2014-04-16,7.224806201550388,0.4378342647677423,166760.8730096817,160965.628,0.6201550387596899,0.37509765038158766,52.0,
208,2014-04-16,7.224806201550388,0.4378342647677423,166760.8730096817,243424.94700000001,0.6201550387596899,0.37509765038158766,52.0,
209,2014-04-16,7.224806201550388,0.4378342647677423,166760.8730096817,259404.314,0.6201550387596899,0.37509765038158766,52.0,
210,2014-04-16,7.224806201550388,0.4378342647677423,166760.8730096817,263133.882,0.6201550387596899,0.37509765038158766,52.0,
211,2014-04-16,7.224806201550388,0.4378342647677423,166760.8730096817,298931.09599999996,0.6201550387596899,0.37509765038158766,52.0,
212,2014-04-16,7.224806201550388,0.4378342647677423,166760.8730096817,326384.96199999994,0.6201550387596899,0.37509765038158766,52.0,
213,2014-04-16,7.224806201550388,0.4378342647677423,166760.8730096817,342520.98699999996,0.6201550387596899,0.37509765038158766,52.0,
214,2014-04-17,7.2180451127819545,0.42614053931822043,171191.65500950813,40798.761999999995,0.631578947368421,0.36802532647407993,12.0,
215,2014-04-17,7.2180451127819545,0.42614053931822043,171191.65500950813,162510.285,0.631578947368421,0.36802532647407993,12.0,
216,2014-04-17,7.2180451127819545,0.42614053931822043,171191.65500950813,244358.89300000004,0.631578947368421,0.36802532647407993,12.0,
217,2014-04-17,7.2180451127819545,0.42614053931822043,171191.65500950813,263167.59400000004,0.631578947368421,0.36802532647407993,12.0,
218,2014-04-17,7.2180451127819545,0.42614053931822043,171191.65500950813,300390.52699999994,0.631578947368421,0.36802532647407993,12.0,
219,2014-04-17,7.2180451127819545,0.42614053931822043,171191.65500950813,342524.632,0.631578947368421,0.36802532647407993,12.0,
220,2014-04-18,7.214814814814815,0.4205212620027434,174742.68800926208,40945.393,,,41.0,
221,2014-04-18,7.214814814814815,0.4205212620027434,174742.68800926208,163862.93800000002,,,41.0,
222,2014-04-18,7.214814814814815,0.4205212620027434,174742.68800926208,246371.75700000004,,,41.0,
223,2014-04-18,7.214814814814815,0.4205212620027434,174742.68800926208,263190.721,,,41.0,
224,2014-04-18,7.214814814814815,0.4205212620027434,174742.68800926208,300428.55199999997,,,41.0,
225,2014-04-18,7.214814814814815,0.4205212620027434,174742.68800926208,342524.632,,,41.0,
226,2014-04-19,7.2086330935251794,0.409709642358056,176064.05001068115,40993.765999999996,,,,
227,2014-04-19,7.2086330935251794,0.409709642358056,176064.05001068115,164822.325,,,,
228,2014-04-19,7.2086330935251794,0.409709642358056,176064.05001068115,263223.096,,,,
229,2014-04-19,7.2086330935251794,0.409709642358056,176064.05001068115,300677.19499999995,,,,
230,2014-04-20,7.20979020979021,0.4035405154286273,186046.0100109577,41407.045999999995,,,,
231,2014-04-20,7.20979020979021,0.4035405154286273,186046.0100109577,168566.101,,,,
232,2014-04-20,7.20979020979021,0.4035405154286273,186046.0100109577,248371.54100000003,,,,
233,2014-04-20,7.20979020979021,0.4035405154286273,186046.0100109577,259404.314,,,,
234,2014-04-20,7.20979020979021,0.4035405154286273,186046.0100109577,263256.88300000003,,,,
235,2014-04-20,7.20979020979021,0.4035405154286273,186046.0100109577,303047.47699999996,,,,
236,2014-04-20,7.20979020979021,0.4035405154286273,186046.0100109577,327011.67,,,,
237,2014-04-21,7.217687074829932,0.4015919292887222,188302.32801103592,41531.541999999994,,,41.0,
238,2014-04-21,7.217687074829932,0.4015919292887222,188302.32801103592,171923.838,,,41.0,
239,2014-04-21,7.217687074829932,0.4015919292887222,188302.32801103592,248392.407,,,41.0,
240,2014-04-21,7.217687074829932,0.4015919292887222,188302.32801103592,263312.53,,,41.0,
241,2014-04-21,7.217687074829932,0.4015919292887222,188302.32801103592,303393.16599999997,,,41.0,
242,2014-04-21,7.217687074829932,0.4015919292887222,188302.32801103592,327011.67,,,41.0,
243,2014-04-21,7.217687074829932,0.4015919292887222,188302.32801103592,342524.632,,,41.0,
244,2014-04-22,7.218543046357616,0.39594754616025607,196721.0980117321,41896.818,,,13.0,
245,2014-04-22,7.218543046357616,0.39594754616025607,196721.0980117321,176848.401,,,13.0,
246,2014-04-22,7.218543046357616,0.39594754616025607,196721.0980117321,249735.93,,,13.0,
247,2014-04-22,7.218543046357616,0.39594754616025607,196721.0980117321,263350.982,,,13.0,
248,2014-04-22,7.218543046357616,0.39594754616025607,196721.0980117321,304901.251,,,13.0,
249,2014-04-22,7.218543046357616,0.39594754616025607,196721.0980117321,327048.088,,,13.0,
250,2014-04-23,7.220779220779221,0.39281497723056163,206694.26401233673,42559.685,,,41.0,
