,date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_apps_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming
274,2014-04-28,6.360655737704918,0.6732061273851113,244014.97000026706,236967.745,,,121.0,
275,2014-04-28,6.360655737704918,0.6732061273851113,244014.97000026706,326571.906,,,121.0,
276,2014-04-28,6.360655737704918,0.6732061273851113,244014.97000026706,358444.477,,,121.0,
277,2014-04-29,6.349206349206349,0.6558327034517507,250091.3170003891,134385.686,,,103.0,
278,2014-04-29,6.349206349206349,0.6558327034517507,250091.3170003891,186653.801,,,103.0,
279,2014-04-29,6.349206349206349,0.6558327034517507,250091.3170003891,225246.381,,,103.0,
280,2014-04-29,6.349206349206349,0.6558327034517507,250091.3170003891,235395.551,,,103.0,
281,2014-04-29,6.349206349206349,0.6558327034517507,250091.3170003891,237003.387,,,103.0,
282,2014-04-29,6.349206349206349,0.6558327034517507,250091.3170003891,330245.558,,,103.0,
283,2014-04-30,6.348837209302325,0.6457544618712818,256222.30299997333,136056.836,,,104.0,
284,2014-04-30,6.348837209302325,0.6457544618712818,256222.30299997333,188220.977,,,104.0,
285,2014-04-30,6.348837209302325,0.6457544618712818,256222.30299997333,226019.494,,,104.0,
286,2014-04-30,6.348837209302325,0.6457544618712818,256222.30299997333,235395.551,,,104.0,
287,2014-04-30,6.348837209302325,0.6457544618712818,256222.30299997333,237031.88400000002,,,104.0,
288,2014-04-30,6.348837209302325,0.6457544618712818,256222.30299997333,332264.88399999996,,,104.0,
289,2014-04-30,6.348837209302325,0.6457544618712818,256222.30299997333,358864.95200000005,,,104.0,
290,2014-04-30,6.348837209302325,0.6457544618712818,256222.30299997333,359474.552,,,104.0,
291,2014-05-01,6.345864661654136,0.6472949290519532,266944.22400021553,137506.589,,,22.0,
292,2014-05-01,6.345864661654136,0.6472949290519532,266944.22400021553,190368.557,,,22.0,
293,2014-05-01,6.345864661654136,0.6472949290519532,266944.22400021553,226903.07200000001,,,22.0,
294,2014-05-01,6.345864661654136,0.6472949290519532,266944.22400021553,232626.527,,,22.0,
295,2014-05-01,6.345864661654136,0.6472949290519532,266944.22400021553,233532.479,,,22.0,
296,2014-05-01,6.345864661654136,0.6472949290519532,266944.22400021553,235459.91700000002,,,22.0,
297,2014-05-01,6.345864661654136,0.6472949290519532,266944.22400021553,237090.316,,,22.0,
298,2014-05-01,6.345864661654136,0.6472949290519532,266944.22400021553,335908.127,,,22.0,
299,2014-05-01,6.345864661654136,0.6472949290519532,266944.22400021553,359083.33400000003,,,22.0,
300,2014-05-01,6.345864661654136,0.6472949290519532,266944.22400021553,359478.583,,,22.0,
301,2014-05-02,6.343283582089552,0.6433504121185118,283851.93799972534,140125.658,,,104.0,
302,2014-05-02,6.343283582089552,0.6433504121185118,283851.93799972534,192824.573,,,104.0,
303,2014-05-02,6.343283582089552,0.6433504121185118,283851.93799972534,229560.18,,,104.0,
304,2014-05-02,6.343283582089552,0.6433504121185118,283851.93799972534,232871.652,,,104.0,
305,2014-05-02,6.343283582089552,0.6433504121185118,283851.93799972534,235481.231,,,104.0,
306,2014-05-02,6.343283582089552,0.6433504121185118,283851.93799972534,237125.836,,,104.0,
307,2014-05-02,6.343283582089552,0.6433504121185118,283851.93799972534,340841.112,,,104.0,
308,2014-05-02,6.343283582089552,0.6433504121185118,283851.93799972534,359303.108,,,104.0,
309,2014-05-02,6.343283582089552,0.6433504121185118,283851.93799972534,359478.583,,,104.0,
310,2014-05-03,6.318840579710145,0.6519638731358959,289296.4690012932,142941.858,,,104.0,
311,2014-05-03,6.318840579710145,0.6519638731358959,289296.4690012932,193728.938,,,104.0,
312,2014-05-03,6.318840579710145,0.6519638731358959,289296.4690012932,229924.59100000001,,,104.0,
313,2014-05-03,6.318840579710145,0.6519638731358959,289296.4690012932,232919.794,,,104.0,
314,2014-05-03,6.318840579710145,0.6519638731358959,289296.4690012932,235516.426,,,104.0,
315,2014-05-03,6.318840579710145,0.6519638731358959,289296.4690012932,237162.483,,,104.0,
316,2014-05-03,6.318840579710145,0.6519638731358959,289296.4690012932,343012.755,,,104.0,
317,2014-05-03,6.318840579710145,0.6519638731358959,289296.4690012932,359303.108,,,104.0,
318,2014-05-03,6.318840579710145,0.6519638731358959,289296.4690012932,359495.22199999995,,,104.0,
319,2014-05-04,6.274647887323944,0.7203431858758184,296731.4960029125,146095.429,,,,
320,2014-05-04,6.274647887323944,0.7203431858758184,296731.4960029125,194061.019,,,,
321,2014-05-04,6.274647887323944,0.7203431858758184,296731.4960029125,231153.171,,,,
322,2014-05-04,6.274647887323944,0.7203431858758184,296731.4960029125,237196.37200000003,,,,
323,2014-05-04,6.274647887323944,0.7203431858758184,296731.4960029125,347625.238,,,,
324,2014-05-05,,,,147435.019,,,,
325,2014-05-05,,,,195014.426,,,,
326,2014-05-05,,,,231239.56100000002,,,,
327,2014-05-05,,,,237202.386,,,,
328,2014-05-05,,,,348062.45,,,,
