date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming,feature_activity,feature_avg_valence,feature_var_valence,feature_office_app,feature_travel_app,feature_entertainment_app,feature_communication_app,feature_social_app,feature_day_week
2014-02-26,6.25,0.1875,0.0,-0.25,0.6875,17.0,0.0,0.0,0.75,0.1875,0.0,0.0,0.0,0.0,0.0,2
2014-02-27,6.333333333333333,0.2222222222222222,0.0,0.1666666666666666,0.8055555555555557,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,3
2014-03-21,6.3,0.21,20242.88800048827,0.3,0.6100000000000001,37.0,0.0,3.237914296517843,0.5,0.25,172.20600000000002,915.4450000000002,1135.186,8345.717,5179.402000000001,4
2014-03-22,6.285714285714286,0.3469387755102042,26380.979000091545,0.3571428571428571,0.6581632653061226,47.0,0.0,6.902997804357174,0.6388888888888888,0.2199074074074074,0.0,915.4450000000002,1139.196,13239.177,5604.992,5
2014-03-23,6.388888888888889,0.4598765432098763,33153.061001539216,0.3888888888888889,0.5709876543209877,0.0,0.0,8.79411454143313,0.6388888888888888,0.2199074074074074,0.0,0.0,1229.514,18268.316,6464.52,6
2014-03-24,6.318181818181818,0.4896694214876035,48181.52800202368,0.4545454545454545,0.793388429752066,48.0,0.0,10.689179888207478,0.6388888888888888,0.2199074074074074,172.20600000000002,1313.2800000000002,2193.432,27521.901,9671.074,0
2014-03-25,6.4,0.5599999999999999,69638.10500097272,0.44,0.8064,8.0,0.0,13.05015858557964,0.6388888888888888,0.2199074074074074,0.0,0.0,2243.572,37752.394,11549.375,1
2014-03-26,6.413793103448276,0.5184304399524376,85914.1560013294,0.4137931034482758,0.7942925089179546,0.0,0.0,15.456558305661463,0.6388888888888888,0.2199074074074074,0.0,0.0,3033.678,46712.07000000001,16102.927999999998,2
2014-03-27,6.484848484848484,0.4921946740128558,103352.66800069806,0.3636363636363636,0.837465564738292,57.0,0.0,18.957317830710423,0.6388888888888888,0.2199074074074074,286.4220000000001,1316.292,3613.547,53624.46,16543.695,3
2014-03-28,6.513513513513513,0.5200876552227904,108260.25400018688,0.2702702702702703,0.8458728999269537,53.0,233.036,21.254070350001307,0.6388888888888888,0.2199074074074074,0.0,2330.7999999999997,4504.454,54465.081,17023.126,4
2014-03-29,6.658536585365853,0.7126710291493158,116563.72199988362,0.2439024390243902,0.8185603807257585,64.0,0.0,22.890937792446177,0.6388888888888888,0.2199074074074074,0.0,2344.0109999999995,5639.620999999999,57174.653,17372.318,5
2014-03-30,6.704545454545454,0.7081611570247934,119477.31800079344,0.1818181818181818,0.8305785123966944,0.0,0.0,23.300461601969985,0.6388888888888888,0.2199074074074074,0.0,0.0,7144.029,58429.855,17511.942000000003,6
2014-03-31,6.770833333333333,0.7183159722222223,131294.5650012493,0.1875,0.8190104166666666,61.0,233.036,24.992593143171337,0.6388888888888888,0.2199074074074074,0.0,2486.216,8722.467999999999,63655.061,18770.01,0
2014-04-01,6.6923076923076925,0.7899408284023668,148449.25600314137,0.173076923076923,0.7969674556213017,61.0,364.847,27.835230968277003,0.6388888888888888,0.2199074074074074,350.04600000000005,4048.174,9653.535,69537.721,23737.923000000003,1
