,Unnamed: 0,date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_apps_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming
129,129,2014-04-07,6.543478260869565,0.9437618147448016,30199.11300086976,3738.481,0.1992062100884043,1.357757810557676,41.0,0.0
130,130,2014-04-07,6.543478260869565,0.9437618147448016,30199.11300086976,14366.817,0.1992062100884043,1.357757810557676,41.0,0.0
131,131,2014-04-07,6.543478260869565,0.9437618147448016,30199.11300086976,25841.602,0.1992062100884043,1.357757810557676,41.0,0.0
132,132,2014-04-07,6.543478260869565,0.9437618147448016,30199.11300086976,29843.704,0.1992062100884043,1.357757810557676,41.0,0.0
133,133,2014-04-07,6.543478260869565,0.9437618147448016,30199.11300086976,31044.192000000003,0.1992062100884043,1.357757810557676,41.0,0.0
134,134,2014-04-08,6.53125,0.9365234375,30204.73700094224,3746.092,0.1992062100884043,1.357757810557676,116.0,0.0
135,135,2014-04-09,6.56,0.9264,33394.36600089075,3811.429,0.1992062100884043,1.357757810557676,75.0,0.0
136,136,2014-04-09,6.56,0.9264,33394.36600089075,14366.817,0.1992062100884043,1.357757810557676,75.0,0.0
137,137,2014-04-09,6.56,0.9264,33394.36600089075,29843.704,0.1992062100884043,1.357757810557676,75.0,0.0
138,138,2014-04-10,6.5576923076923075,0.90051775147929,34437.19800114633,3958.291,0.1992062100884043,1.357757810557676,118.0,0.0
139,139,2014-04-10,6.5576923076923075,0.90051775147929,34437.19800114633,14679.754,0.1992062100884043,1.357757810557676,118.0,0.0
140,140,2014-04-10,6.5576923076923075,0.90051775147929,34437.19800114633,25902.227,0.1992062100884043,1.357757810557676,118.0,0.0
141,141,2014-04-10,6.5576923076923075,0.90051775147929,34437.19800114633,29844.846,0.1992062100884043,1.357757810557676,118.0,0.0
142,142,2014-04-10,6.5576923076923075,0.90051775147929,34437.19800114633,30060.402,0.1992062100884043,1.357757810557676,118.0,0.0
143,143,2014-04-10,6.5576923076923075,0.90051775147929,34437.19800114633,30183.087,0.1992062100884043,1.357757810557676,118.0,0.0
144,144,2014-04-10,6.5576923076923075,0.90051775147929,34437.19800114633,31149.649,0.1992062100884043,1.357757810557676,118.0,0.0
145,145,2014-04-11,6.574074074074074,0.8741426611796981,34723.23800063135,4055.224,0.1992062100884043,1.357757810557676,0.0,0.0
146,146,2014-04-11,6.574074074074074,0.8741426611796981,34723.23800063135,15088.976,0.1992062100884043,1.357757810557676,0.0,0.0
147,147,2014-04-11,6.574074074074074,0.8741426611796981,34723.23800063135,30183.087,0.1992062100884043,1.357757810557676,0.0,0.0
148,148,2014-04-11,6.574074074074074,0.8741426611796981,34723.23800063135,31243.287,0.1992062100884043,1.357757810557676,0.0,0.0
149,149,2014-04-12,6.585585585585585,0.8552877201525851,34723.23800063135,4055.224,0.1992062100884043,1.357757810557676,80.0,0.0
150,150,2014-04-13,6.573913043478261,0.888015122873346,34824.987000703826,4108.046,0.1992062100884043,1.357757810557676,122.0,0.0
151,151,2014-04-13,6.573913043478261,0.888015122873346,34824.987000703826,15088.976,0.1992062100884043,1.357757810557676,122.0,0.0
152,152,2014-04-13,6.573913043478261,0.888015122873346,34824.987000703826,30183.087,0.1992062100884043,1.357757810557676,122.0,0.0
153,153,2014-04-13,6.573913043478261,0.888015122873346,34824.987000703826,31243.287,0.1992062100884043,1.357757810557676,122.0,0.0
154,154,2014-04-14,6.588235294117647,0.8640632723677705,35004.640001058586,4277.0,0.1992062100884043,1.357757810557676,83.0,0.0
155,155,2014-04-14,6.588235294117647,0.8640632723677705,35004.640001058586,15151.858,0.1992062100884043,1.357757810557676,83.0,0.0
156,156,2014-04-14,6.588235294117647,0.8640632723677705,35004.640001058586,31243.287,0.1992062100884043,1.357757810557676,83.0,0.0
157,157,2014-04-15,6.585365853658536,0.844338687289312,35004.640001058586,4323.409,0.1992062100884043,1.357757810557676,126.0,0.0
158,158,2014-04-15,6.585365853658536,0.844338687289312,35004.640001058586,15170.657,0.1992062100884043,1.357757810557676,126.0,0.0
159,159,2014-04-15,6.585365853658536,0.844338687289312,35004.640001058586,31243.287,0.1992062100884043,1.357757810557676,126.0,0.0
160,160,2014-04-16,6.603174603174603,0.8425296044343663,35690.0400016308,4600.01,0.1992062100884043,1.357757810557676,130.0,0.0
161,161,2014-04-16,6.603174603174603,0.8425296044343663,35690.0400016308,15392.798,0.1992062100884043,1.357757810557676,130.0,0.0
162,162,2014-04-16,6.603174603174603,0.8425296044343663,35690.0400016308,30188.127999999997,0.1992062100884043,1.357757810557676,130.0,0.0
163,163,2014-04-16,6.603174603174603,0.8425296044343663,35690.0400016308,31260.389,0.1992062100884043,1.357757810557676,130.0,0.0
164,164,2014-04-17,6.615384615384615,0.821301775147929,36115.64900159837,4755.34,0.1992062100884043,1.357757810557676,86.0,0.0
